coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi
27166	银龙币	道具	1	1	45		3	1	1	1	0	1	4680	yinlongbi									活动期间,可在副本和英灵神殿中获得，双击可打开龙魂石碑界面	紫色	0	500	0	0	OPEN_STELE_PANEL			0	0	0	1	1
27167	羽灵精魄	羽翼	1	1	75		4	1	1	1	0	1	4800	yulingjingpo									羽翼进阶材料	黄色	0	3000	0	0	OPEN_WING_STEP			0	0	0	1	1
27168	Lv1 宠物之灵	数值	1	2	1		5	1	1	0	0	1	1200	chongwuzhiling1									各属性宠物之灵	橙色	0	0	0	0	PETSOUL			0	0		1	1
27169	金龙遗物	礼包	1	1	45		4	0	1	1	1	1	4990	jinlongyiwu									使用得到神龙祝福必定获得：龙脉精华*3，并随机获得以下其中一个奖励：龙灵+10000，天·金龙角*1，天·金龙甲*1，天·金龙骨*1，天·金龙尾*1，天·金龙牙*1，天·金龙爪*1#H获取途径:龙魂石碑活动中获取	紫色	0	0	0	0	0			0	0	0	1	1
27170	龙灵*30000	礼包	1	1	45		3	0	1	1	1	1	4990	SLLongLin									打开后可获得：龙灵*30000	紫色	0	0	0	0	0			0	0	0	1	1
27171	龙灵*50000	礼包	1	1	45		3	0	1	1	1	1	4990	SLLongLin									打开后可获得：龙灵*50000	紫色	0	0	0	0	0			0	0	0	1	1
27172	青铜探宝器	道具	1	1	75		3	1	1	1	0	1	4680	qttbq									众神之王制造的普通探宝器，可在神殿中探寻众神埋藏的神秘宝藏。众神宝藏期间可在副本或英灵神殿中获得。	紫色	0	500	0	0	openZSMB			0	0	0	1	1
27173	黄金探宝器	道具	1	1	75		4	1	1	1	0	1	4680	hjtbq									众神之王制造的高级探宝器，可在神殿中探寻众神埋藏的高级宝藏。众神宝藏期间可在商城购买获得。	黄色	0	1000	0	0	openZSMB			0	0	0	1	1
27174	神龙进化宝箱	礼包	1	1	30		4	0	1	1	1	1	4990	wusuobaoxiang6									打开后获得：生命之源*4，生命结晶*4	黄色	0	0	0	0	0			0	0	0	1	1
27175	全民星灵礼包	礼包	1	1	30		4	0	1	1	1	1	4990	tuangoulibao03									打开后获得：星灵水晶*5，星灵之羽*5	黄色	0	0	0	0	0			0	0	0	1	1
27176	全民时装礼包	礼包	1	1	30		4	0	1	1	1	1	4990	tuangoulibao01									打开后获得时装之魄+1、时装精华+15	黄色	0	0	0	0	0			0	0	0	1	1
27177	飞马座女神（紫）	礼包	1	1	80		3	0	1	1	1	1	4990	xztfk15									打开后可获得：#H紫色飞马座女神天赋卡*1	紫色	0	0	0	0	0			0	0	0	1	1
27178	飞马座女神（橙）	礼包	1	1	80		5	0	1	1	1	1	4990	xztfk15									打开后可获得：#H橙色飞马座女神天赋卡*1	橙色	0	0	0	0	0			0	0	0	1	1
27179	TGP惊喜礼包	礼包	1	1	1		3	0	0	1	0	1	4990	jiehunlibao1									金币+10W，魔晶+100，坐骑培养石+10，一星召唤令+1，三级宝石礼盒+1	紫色	0	0	0	0	0			0	0	0	1	1
27180	TGP至尊礼包	礼包	1	1	1		4	0	0	1	0	1	4990	jiehunlibao2									金币+30W，魔晶+300，圣·光辉剑+1，一星召唤令+1，坐骑培养石+20，姻缘石+20，四级生命宝石+1	黄色	0	0	0	0	0			0	0	0	1	1
27181	腾讯动漫礼包	礼包	1	1	1		3	0	0	1	0	1	4990	jiehunlibao1									魔晶+100，一星召唤令+1，姻缘石+10，坐骑培养石+10	紫色	0	0	0	0	0			0	0	0	1	1
27182	心悦神秘礼包	礼包	1	1	1		3	0	0	1	0	1	4990	jiehunlibao1									混沌·炼狱铠甲+1，一星召唤令+2，许愿币+5	紫色	0	0	0	0	0			0	0	0	1	1
27183	心悦惊喜礼包	礼包	1	1	1		4	0	0	1	0	1	4990	jiehunlibao2									混沌·炼狱战靴+1，坐骑培养石+20，姻缘石+20，许愿币+10	黄色	0	0	0	0	0			0	0	0	1	1
27184	心悦至尊礼包	礼包	1	1	1		5	0	0	1	0	1	4990	jiehunlibao3									混沌·炼狱剑+1，坐骑培养石+30，姻缘石+30，三生锁+20，许愿币+20	橙色	0	0	0	0	0			0	0	0	1	1
27185	1等獎	礼包	1	1	1		4	0	0	1	1	1	4990	jiehunlibao3									打開後可獲得：十級寶石禮盒*1	金色	0	0	0	0	0			0	0	0	1	1
27186	2等獎	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao3									打開後可獲得：獎勵神石*1500	紫色	0	0	0	0	0			0	0	0	1	1
27187	3等獎	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2									打開後可獲得：占卜令*5	紫色	0	0	0	0	0			0	0	0	1	1
27188	4等獎	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2									打開後可獲得：四級寶石禮盒*3	紫色	0	0	0	0	0			0	0	0	1	1
27189	5等獎	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao1									打開後可獲得：坐騎培養石*15	紫色	0	0	0	0	0			0	0	0	1	1
27190	6等獎	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao1									打開後可獲得：金幣*1000萬	紫色	0	0	0	0	0			0	0	0	1	1
27191	一阶古龙精华	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHGuLongJingHua1									1阶龙骸高级材料，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27192	二阶古龙精华	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHGuLongJingHua2									2阶龙骸高级材料，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27193	三阶古龙精华	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHGuLongJingHua3									3阶龙骸高级材料，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27194	一阶龙魂石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHLongHunShi1									1阶龙骸低级材料，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27195	二阶龙魂石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHLongHunShi2									2阶龙骸低级材料，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27196	三阶龙魂石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	LHLongHunShi3									3阶龙骸低级材料，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27197	雷·绿龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27198	雷·绿龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27199	雷·绿龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27200	雷·绿龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27201	雷·绿龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27202	雷·绿龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua1									稀有的龙骸化石，可用于龙骸部位升阶#H（可通过参与组队爬塔玩法第四章获得）	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27203	地·绿龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27204	地·绿龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27205	地·绿龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27206	地·绿龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27207	地·绿龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27208	地·绿龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27209	火·绿龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27210	火·绿龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27211	火·绿龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27212	火·绿龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27213	火·绿龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27214	火·绿龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27215	雷·白龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27216	雷·白龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27217	雷·白龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27218	雷·白龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27219	雷·白龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27220	雷·白龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27221	地·白龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27222	地·白龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27223	地·白龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27224	地·白龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27225	地·白龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27226	地·白龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27227	火·白龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27228	火·白龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27229	火·白龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27230	火·白龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27231	火·白龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27232	火·白龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27233	雷·红龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27234	雷·红龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27235	雷·红龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27236	雷·红龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27237	雷·红龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27238	雷·红龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27239	地·红龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27240	地·红龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27241	地·红龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27242	地·红龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27243	地·红龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27244	地·红龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27245	火·红龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27246	火·红龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27247	火·红龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27248	火·红龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27249	火·红龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27250	火·红龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27251	雷·蓝龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27252	雷·蓝龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27253	雷·蓝龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27254	雷·蓝龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27255	雷·蓝龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27256	雷·蓝龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27257	地·蓝龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27258	地·蓝龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27259	地·蓝龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27260	地·蓝龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27261	地·蓝龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27262	地·蓝龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua2									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27263	火·蓝龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27264	火·蓝龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27265	火·蓝龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27266	火·蓝龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27267	火·蓝龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27268	火·蓝龙爪化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongzhua3									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27269	雷·金龙角化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJiao1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27270	雷·金龙甲化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongJia1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27271	雷·金龙骨化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongGu1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27272	雷·金龙尾化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongWei1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
27273	雷·金龙牙化石	龙骸进阶材料	1	4	45		3	1	1	1	0	1	4870	HSLongYa1									稀有的龙骸化石，可用于龙骸部位升阶	紫色	0	1000	0	0	open_traindragonmain			0	0	0	1	1
