coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_SA	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	icon_Esp	icon_Rutt	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi	title
27718	十级魔石	道具	1	1	75		6	1	1	1	1	1	4680	moshi10												英雄助阵属性提升55%	红色	0	10000	0	0	OPEN_FORMATION_ZZW_PANEL			0	0	0	1	1	0
27719	好禮大放送禮盒	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打開後可獲得：金幣*500萬、坐騎培養石*15、羽翼培養石*15、龍晶大禮包*2、四級寶石禮盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27720	一级生命晶石	道具	16	16	80		1	1	1	1	0	1	4680	smjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27721	一级物防晶石	道具	16	16	80		1	1	1	1	0	1	4680	wfjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27722	一级法防晶石	道具	16	16	80		1	1	1	1	0	1	4680	ffjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27723	一级物攻晶石	道具	16	16	80		1	1	1	1	0	1	4680	wgjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27724	一级格挡晶石	道具	16	16	80		1	1	1	1	0	1	4680	gdjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27725	一级破挡晶石	道具	16	16	80		1	1	1	1	0	1	4680	pdjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27726	一级免暴晶石	道具	16	16	80		1	1	1	1	0	1	4680	mbjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27727	一级暴击晶石	道具	16	16	80		1	1	1	1	0	1	4680	bjjs1												晶石镶嵌	绿色	0	1000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27728	二级生命晶石	道具	16	16	80		1	1	1	1	0	1	4680	smjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27729	二级物防晶石	道具	16	16	80		1	1	1	1	0	1	4680	wfjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27730	二级法防晶石	道具	16	16	80		1	1	1	1	0	1	4680	ffjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27731	二级物攻晶石	道具	16	16	80		1	1	1	1	0	1	4680	wgjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27732	二级格挡晶石	道具	16	16	80		1	1	1	1	0	1	4680	gdjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27733	二级破挡晶石	道具	16	16	80		1	1	1	1	0	1	4680	pdjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27734	二级免暴晶石	道具	16	16	80		1	1	1	1	0	1	4680	mbjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27735	二级暴击晶石	道具	16	16	80		1	1	1	1	0	1	4680	bjjs2												晶石镶嵌	绿色	0	2000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27736	三级生命晶石	道具	16	16	80		2	1	1	1	0	1	4680	smjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27737	三级物防晶石	道具	16	16	80		2	1	1	1	0	1	4680	wfjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27738	三级法防晶石	道具	16	16	80		2	1	1	1	0	1	4680	ffjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27739	三级物攻晶石	道具	16	16	80		2	1	1	1	0	1	4680	wgjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27740	三级格挡晶石	道具	16	16	80		2	1	1	1	0	1	4680	gdjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27741	三级破挡晶石	道具	16	16	80		2	1	1	1	0	1	4680	pdjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27742	三级免暴晶石	道具	16	16	80		2	1	1	1	0	1	4680	mbjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27743	三级暴击晶石	道具	16	16	80		2	1	1	1	0	1	4680	bjjs3												晶石镶嵌	蓝色	0	3000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27744	四级生命晶石	道具	16	16	80		2	1	1	1	0	1	4680	smjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27745	四级物防晶石	道具	16	16	80		2	1	1	1	0	1	4680	wfjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27746	四级法防晶石	道具	16	16	80		2	1	1	1	0	1	4680	ffjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27747	四级物攻晶石	道具	16	16	80		2	1	1	1	0	1	4680	wgjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27748	四级格挡晶石	道具	16	16	80		2	1	1	1	0	1	4680	gdjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27749	四级破挡晶石	道具	16	16	80		2	1	1	1	0	1	4680	pdjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27750	四级免暴晶石	道具	16	16	80		2	1	1	1	0	1	4680	mbjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27751	四级暴击晶石	道具	16	16	80		2	1	1	1	0	1	4680	bjjs4												晶石镶嵌	蓝色	0	4000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	0	0
27752	五级生命晶石	道具	16	16	80		3	1	1	1	0	1	4680	smjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27753	五级物防晶石	道具	16	16	80		3	1	1	1	0	1	4680	wfjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27754	五级法防晶石	道具	16	16	80		3	1	1	1	0	1	4680	ffjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27755	五级物攻晶石	道具	16	16	80		3	1	1	1	0	1	4680	wgjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27756	五级格挡晶石	道具	16	16	80		3	1	1	1	0	1	4680	gdjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27757	五级破挡晶石	道具	16	16	80		3	1	1	1	0	1	4680	pdjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27758	五级免暴晶石	道具	16	16	80		3	1	1	1	0	1	4680	mbjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27759	五级暴击晶石	道具	16	16	80		3	1	1	1	0	1	4680	bjjs5												晶石镶嵌	紫色	0	5000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27760	六级生命晶石	道具	16	16	80		3	1	1	1	0	1	4680	smjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27761	六级物防晶石	道具	16	16	80		3	1	1	1	0	1	4680	wfjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27762	六级法防晶石	道具	16	16	80		3	1	1	1	0	1	4680	ffjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27763	六级物攻晶石	道具	16	16	80		3	1	1	1	0	1	4680	wgjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27764	六级格挡晶石	道具	16	16	80		3	1	1	1	0	1	4680	gdjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27765	六级破挡晶石	道具	16	16	80		3	1	1	1	0	1	4680	pdjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27766	六级免暴晶石	道具	16	16	80		3	1	1	1	0	1	4680	mbjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27767	六级暴击晶石	道具	16	16	80		3	1	1	1	0	1	4680	bjjs6												晶石镶嵌	紫色	0	6000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27768	七级生命晶石	道具	16	16	80		5	1	1	1	0	1	4680	smjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27769	七级物防晶石	道具	16	16	80		5	1	1	1	0	1	4680	wfjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27770	七级法防晶石	道具	16	16	80		5	1	1	1	0	1	4680	ffjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27771	七级物攻晶石	道具	16	16	80		5	1	1	1	0	1	4680	wgjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27772	七级格挡晶石	道具	16	16	80		5	1	1	1	0	1	4680	gdjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27773	七级破挡晶石	道具	16	16	80		5	1	1	1	0	1	4680	pdjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27774	七级免暴晶石	道具	16	16	80		5	1	1	1	0	1	4680	mbjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27775	七级暴击晶石	道具	16	16	80		5	1	1	1	0	1	4680	bjjs7												晶石镶嵌	橙色	0	7000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27776	八级生命晶石	道具	16	16	80		5	1	1	1	0	1	4680	smjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27777	八级物防晶石	道具	16	16	80		5	1	1	1	0	1	4680	wfjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27778	八级法防晶石	道具	16	16	80		5	1	1	1	0	1	4680	ffjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27779	八级物攻晶石	道具	16	16	80		5	1	1	1	0	1	4680	wgjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27780	八级格挡晶石	道具	16	16	80		5	1	1	1	0	1	4680	gdjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27781	八级破挡晶石	道具	16	16	80		5	1	1	1	0	1	4680	pdjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27782	八级免暴晶石	道具	16	16	80		5	1	1	1	0	1	4680	mbjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27783	八级暴击晶石	道具	16	16	80		5	1	1	1	0	1	4680	bjjs8												晶石镶嵌	橙色	0	8000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27784	九级生命晶石	道具	16	16	80		6	1	1	1	0	1	4680	smjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27785	九级物防晶石	道具	16	16	80		6	1	1	1	0	1	4680	wfjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27786	九级法防晶石	道具	16	16	80		6	1	1	1	0	1	4680	ffjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27787	九级物攻晶石	道具	16	16	80		6	1	1	1	0	1	4680	wgjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27788	九级格挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	gdjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27789	九级破挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	pdjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27790	九级免暴晶石	道具	16	16	80		6	1	1	1	0	1	4680	mbjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27791	九级暴击晶石	道具	16	16	80		6	1	1	1	0	1	4680	bjjs9												晶石镶嵌	红色	0	9000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27792	十级生命晶石	道具	16	16	80		6	1	1	1	0	1	4680	smjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27793	十级物防晶石	道具	16	16	80		6	1	1	1	0	1	4680	wfjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27794	十级法防晶石	道具	16	16	80		6	1	1	1	0	1	4680	ffjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27795	十级物攻晶石	道具	16	16	80		6	1	1	1	0	1	4680	wgjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27796	十级格挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	gdjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27797	十级破挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	pdjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27798	十级免暴晶石	道具	16	16	80		6	1	1	1	0	1	4680	mbjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27799	十级暴击晶石	道具	16	16	80		6	1	1	1	0	1	4680	bjjs10												晶石镶嵌	红色	0	10000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27800	十一级生命晶石	道具	16	16	80		6	1	1	1	0	1	4680	smjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27801	十一级物防晶石	道具	16	16	80		6	1	1	1	0	1	4680	wfjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27802	十一级法防晶石	道具	16	16	80		6	1	1	1	0	1	4680	ffjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27803	十一级物攻晶石	道具	16	16	80		6	1	1	1	0	1	4680	wgjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27804	十一级格挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	gdjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27805	十一级破挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	pdjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27806	十一级免暴晶石	道具	16	16	80		6	1	1	1	0	1	4680	mbjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27807	十一级暴击晶石	道具	16	16	80		6	1	1	1	0	1	4680	bjjs11												晶石镶嵌	红色	0	11000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27808	十二级生命晶石	道具	16	16	80		6	1	1	1	0	1	4680	smjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27809	十二级物防晶石	道具	16	16	80		6	1	1	1	0	1	4680	wfjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27810	十二级法防晶石	道具	16	16	80		6	1	1	1	0	1	4680	ffjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27811	十二级物攻晶石	道具	16	16	80		6	1	1	1	0	1	4680	wgjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27812	十二级格挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	gdjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27813	十二级破挡晶石	道具	16	16	80		6	1	1	1	0	1	4680	pdjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27814	十二级免暴晶石	道具	16	16	80		6	1	1	1	0	1	4680	mbjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27815	十二级暴击晶石	道具	16	16	80		6	1	1	1	0	1	4680	bjjs12												晶石镶嵌	红色	0	12000	0	0	SHOW_JINGSHI_PANEL			0	0	0	1	1	0
27816	群英徽章	道具	1	1	60		3	1	1	1	0	1	4680	kfgrjjc3												可以用于兑换珍稀道具	紫色	0	100000	0	0	OPEN_KF_STORE_PANEL			0	0	0	1	1	0
27817	战神徽章	道具	1	1	60		3	1	1	1	0	1	4680	kfgrjjc4												可以用于兑换珍稀道具	紫色	0	100000	0	0	OPEN_KF_STORE_PANEL			0	0	0	1	1	0
27818	晶石封印石	晶石封印	1	1	80		3	1	1	1	0	1	8000	jsfys												用于晶石封印,每次晶石封印消耗一个晶石封印石	紫色	0	2000	0	0	SHOW_JINGSHI_FENGYIN			0	0	0	1	1	0
27819	150000金币	礼包	1	1	30		3	0	1	1	1	1	4990	jinBi												#C(#FFFFFF)双击打开获得：#n150000金币	紫色	0	0	0	0	0			0	0	0	1	1	0
27820	200000金币	礼包	1	1	30		3	0	1	1	1	1	4990	jinBi												#C(#FFFFFF)双击打开获得：#n200000金币	紫色	0	0	0	0	0			0	0	0	1	1	0
27821	300000金币	礼包	1	1	30		3	0	1	1	1	1	4990	jinBi												#C(#FFFFFF)双击打开获得：#n300000金币	紫色	0	0	0	0	0			0	0	0	1	1	0
27822	400000金币	礼包	1	1	30		3	0	1	1	1	1	4990	jinBi												#C(#FFFFFF)双击打开获得：#n400000金币	紫色	0	0	0	0	0			0	0	0	1	1	0
27823	300魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得300魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27824	1魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得1魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27825	初级新春大礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后获得：魔晶*100，坐骑培养石*10，姻缘石*10，三级宝石礼盒+1，精炼石*5	紫色	0	0	0	0	0			0	0	0	1	1	0
27826	中级新春大礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*200，宠物圣果*10，初阶幸运石*10，四级宝石礼盒*1，龙灵*10000	紫色	0	0	0	0	0			0	0	0	1	1	0
27827	高级新春大礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*300，星灵之羽*6，星灵水晶*3，占卜令+1，四级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27828	孔雀石	道具	1	1	30		3	1	1	0	0	1	4680	gmzj												可以在2015年2月20日-2月26日的Carnival Shop中，兑换各种珍惜道具，活动结束后不可兑换，请注意提前兑换！	紫色	0	10000	0	0	0			0	0	0	1	1	0
27829	孔雀石礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao2												打开后可随机获得其中一个：孔雀石+1、姻缘石+2、宠物圣果+2、装备附魔石+2，并有一定几率开出橙色神器-血阳圣枪	紫色	0	0	0	0	0			0	0	0	1	1	0
27830	蓝宝石	道具	1	1	30		3	1	1	0	0	1	4680	gmzj												可以在2015年2月27日-3月5日的Carnival Shop中，兑换各种珍惜道具，活动结束后不可兑换，请注意提前兑换！	紫色	0	10000	0	0	0			0	0	0	1	1	0
27831	蓝宝石礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao3												打开后可随机获得其中一个：蓝宝石+1、姻缘石+2、宠物圣果+2、装备附魔石+2，并有一定几率开出橙色神器-血阳弯刀	紫色	0	0	0	0	0			0	0	0	1	1	0
27832	装备附魔礼包	礼包	1	1	30		4	0	1	1	1	1	4990	tuangoulibao03												打开后获得：装备附魔石*5，装备附魔宝箱*1	黄色	0	0	0	0	0			0	0	0	1	1	0
27833	全民兑换礼包	礼包	1	1	30		4	0	1	1	1	1	4990	tuangoulibao03												打开后获得孔雀石礼包+5、羽翼培养石+10	黄色	0	0	0	0	0			0	0	0	1	1	0
27834	1朵玫瑰花	道具	1	1	1		6	1	1	0	0	1	4680	meiguihua												1朵玫瑰花	蓝色	0	1000	0	0	openSRMJ			0	0	0	1	1	0
27835	99朵玫瑰花	道具	1	1	1		6	1	1	0	0	1	4680	99meiguihua												99朵玫瑰花	紫色	0	1000	0	0	openSRMJ			0	0	0	1	1	0
27836	跨服币	数值	1	2	1		5	0	0	0	0	0	1200	kfgrjjc5												跨服币	橙色	0	1	0	0	0			0	0	0	1	1	0
27840	恋·翅膀【羽翼属性】作废	羽翼	1	8	1		2	0	0	0	0	1	4800	szyuyi2												#C(#66FF00)物攻   #C(#66FF00)500#H法攻   #C(#66FF00)500#H生命上限   #C(#66FF00)1480#H暴击   #C(#66FF00)100#H免暴   #C(#66FF00)100#H格挡   #C(#66FF00)100#H破挡   #C(#66FF00)100#H获得后为全体英雄提升强大的属性，收集多个不同羽翼属性可以叠加。【羽翼培养】	蓝色	0	0	0	0	0			0	0	0	1	0	0
27841	龙骑春节达人礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*200，四级宝石礼盒*1，坐骑培养石*20，占卜令*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27842	龙骑签到5日礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后获得：坐骑培养石*1，一级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27843	龙骑签到10日礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后获得：坐骑培养石*2，二级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27844	龙骑签到15日礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后获得：坐骑培养石*4，三级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27845	龙骑签到20日礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后获得：坐骑培养石*6，三级符文礼盒*1，三级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
27846	微信新春礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*100，四级生命宝石*1，坐骑培养石*20，羽翼培养石*10	紫色	0	0	0	0	0			0	0	0	1	1	0
27847	蜜月甜蜜礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*52，姻缘石*10，烟花*3	紫色	0	0	0	0	0			0	0	0	1	1	0
27848	蜜月温馨礼包	礼包	1	1	1		4	0	1	1	1	1	4990	jiehunlibao1												打开后获得：魔晶*520，姻缘石*20，精炼石*10，烟花*10	黄色	0	0	0	0	0			0	0	0	1	1	0
27849	30魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得30魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27850	100魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得100魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27851	50魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得50魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27852	80魔晶礼包	礼包	1	1	1		3	0	1	1	1	1	4990	moJing												打开后获得80魔晶	紫色	0	0	0	0	0			0	0	0	1	1	0
27853	海选积分	数值	1	2	1		3	0	1	0	0	1	1200	kfgrjjc1												跨服英雄竞技海选积分	紫色	0	0	0	0	0			0	0	0	1	1	0
27854	决赛积分	数值	1	2	1		3	0	1	0	0	1	1200	kfgrjjc2												跨服英雄竞技决赛积分	紫色	0	0	0	0	0			0	0	0	1	1	0
27855	群英秘宝	宝箱	1	1	60		5	0	1	1	0	1	4900	wusuobaoxiang5												打开后获得丰厚奖励,有几率获得红色双属性命魂奖励,每日可免费打开2次	橙色	0	0	0	0	OPEN_XCBX_PANEL			0	0	0	1	1	0
27856	普通花灯	道具	1	1	30		3	1	1	1	0	1	4680	pthd												普通花灯，元宵节活动期间，可以通过副本和英灵神殿获得	紫色	0	1000	0	0	open_lanternfestival_panel|0			0	0	0	1	1	0
