messageId	desc	EspDesc
hlsktips04	击败第九层的时空守护者即可为全公会成员激活Buff	Derrota de la hora Protector en el nivel 9 para activar bonificación para todos los miembros de la hermandad
hlsktips05	第{0}层出现了“{1}”	"{1}" aparecido en el nivel {0}
hlsktips06	活动暂时还未开启！	¡El evento aún no ha comenzado!
hlsktips07	5分钟后混乱大军袭来	Ejército caótico llega en 5 minutos
hlsktips08	1、等级达到32级且加入公会，活动开始前公会排名前100的公会，可参与混乱时空玩法。#H2、每天准点开启对应的混乱时空玩法。#H3、混乱时空中有9层，每一层中有三个传送门。#H4、每层的传送门都会将你传送到不同的地方：#H a.传送到下一层#H b.传送到上一层#H c.传送到下两层#H5、混乱时空中不同的玩法会在不同的层中出现不同的事件。	1. Alcanzar Nv. 32 y unirse a un clan; Máximo 100 clanes antes del evento pueden participar en el juego de realidad caótica. #H2. Desbloquear correspondiente juego de realidad caótica oportuna. #H3. Hay 9 niveles de la realidad caótica, y cada uno tiene tres teletransportadores. #H4. El teletransportador en cada nivel lleva a una ubicación diferente: #H a. Siguiente Nivel #H b. Anterior nivel #H c. Siguientes dos niveles #H5. Diferentes juegos de la caótica realidad tendrán eventos aleatorios en cada nivel.
hlsktips09	1、等级达到32级且加入公会的玩家，可参与混乱时空玩法。#H2、混乱时空中有9层，每一层中有三个传送门。#H3、玩法开启后，玩家可使用5分钟时间寻找底层的“时空守护者”。#H4、击杀混乱时空中第九层的“时空守护者”，可为全帮派成员激活20%的伤害加成buff。#H5、玩法开启后的5分钟后，混乱大军将随机出现在时空中的任意一层。	1. Los jugadores alcanzan el Nv 32 y se han unido a un clan pueden participar en el juego de realidad caótica. #H2. Hay 9 niveles de la realidad caótica, y cada uno tiene tres teletransportadores. #H3. Después del juego se activa, el jugador tiene 5 minutos para encontrar el "Tiempo Protector" en el nivel inferior. #H4. Matar al "Time Protector" en el Nivel 9 puede activar 20% impulso ataque buff para todos los miembros de tu alianza. #H5. 5 minutos después de iniciarse el partido, el ejército caótico puede aparecer en cualquier nivel de forma aleatoria.
hlsktips10	1、等级达到32级且加入公会的玩家，可参与混乱时空玩法。#H2、混乱时空中每一层中有三个传送门。#H3、玩法开启后，首层将出现混乱大军。#H4、5分钟内击败当前层数的怪物幻影，即可在当前时空中刷出新的怪物，击杀怪物可获得更多积分。#H5、5分钟内未击败当前层数的怪物，系统将清空当前层数的怪物在下一层刷新事件。	1. Los jugadores de llegar a Lv 32 y se han unido a un clan pueden participar en el juego de realidad caótica. #H2. Hay 9 niveles de la realidad caótica, y cada uno tiene tres teletransportadores. #H3. Después del juego se activa, el jugador tiene 5 minutos para encontrar el "Tiempo Protector" en el nivel inferior. #H4. Matar al "Tiempo Protector" en el Nivel 9 puede activar 20% impulso ataque bonificación para todos los miembros de tu alianza. #H5. 5 minutos después de iniciarse el partido, el ejército caótico puede aparecer en cualquier nivel de forma aleatoria.
hlsktips11	混乱时空积分+{0}	Puntos realidad caótica + {0}
hlsktips12	#H6、玩家需要前往事件发生的层，击败出现的混乱怪物或者怪物幻影，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。#H9、可在玩法场景中查看对应的详细说明。	#H6. Los jugadores tienen que pasar a la altura de los acontecimientos, derrotar a los monstruos caóticos o ilusiones de monstruos para acumular puntos del clan. #H7. Después del evento, los jugadores se otorgarán de acuerdo con el total de puntos y su clasificación. #H8. Si el daño personal o de alianza es 0, no se clasificó. #H9. Descripciones detalladas correspondientes se pueden ver en el mapa del juego.
hlsktips13	#H6、玩家需前往事件发生的层，击败出现的妖怪或者boss，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。	#H6. Los jugadores tienen que pasar a la altura de los acontecimientos, derrotar a los monstruos o jefes para acumular puntos de clan. #H7. Después del evento, los jugadores se otorgarán de acuerdo con el total de puntos y su clasificación. #H8. Si el daño personal o de alianza es 0, no se clasificó.
hlsktips14	#H6、玩家需前往事件发生的层，击败出现的妖怪或者boss，积累公会积分。#H7、活动结束后玩家将根据积分和排名情况获得对应的奖励。#H8、若玩家个人或公会伤害数值为0，是没有伤害排名奖励的。	#H6. Los jugadores tienen que pasar a la altura de los acontecimientos, derrotar a los monstruos o jefes para acumular puntos de clan. #H7. Después del evento, los jugadores se otorgarán de acuerdo con el total de puntos y su clasificación. #H8. Si el daño personal o de alianza es 0, no se clasificó.
hlsktips15	{0}号传送门	Teletransportador {0}
hlsktips16	公会未有人进入	No hay miembros del clan
lmjn1	神龙系统中龙脉等级之和达到{0}	Nivel vena de Dragon  alcanza en el sistema Dragón {0}
lmjn2	拥有{0}个达到{1}阶的龙脉	Propia {0} Nv. {1} Dragón venas
lmjn3	神龙系统的{0}的龙魂{1}达到{2}阶	{0} Almas de Dragón {1} alcanza Rango {2} en el sistema de Dragón
yiwangcheng	是	Si
weiwancheng	否	No
emysbz	恶魔礼盒钥匙不足	Insuficientes llaves de caja de regalo del demonio 
yyysbz	羽翼礼盒钥匙不足	Insuficientes llaves de caja de ala del demonio 
uswsj1	已充值：	Recargar
uswsj4	参与次数:	Tiempos de participación:
uswsj5	参与次数:	Tiempos de participación:
uswsj6	参与次数:	Tiempos de participación:
uswsj7	参与次数:	Tiempos de participación:
uswsj8	参与次数:	Tiempos de participación:
uswsj9	已经在线:	Estado en línea:
uskfhdms14	当前人数：	Miembros actuales:
uskfhdms15	当前人数：	Miembros actuales:
uskfhdms16	培养次数：	Tiempos de entrenamiento:
uskfhdms17	是否完成：	Estado de finalización:
sz001	等级不足	Nivel insuficiente
tmxk1	1、消耗神石进行驯服，驯服有机会获得坐骑外形道具#H2、随着驯服次数增多，获得坐骑外形道具的机会也会增加#H3、驯服获得坐骑外形道具后，坐骑外形道具机会将重置#H4、每日驯服达到指定次数时，除了驯服获得道具外，必得一件额外奖励#H5、驯服次数、坐骑外形道具获得机会、额外奖励每日重置	1. Consumir Balens para domar para tener una oportunidad en la montura de artículos de apariencia #H2. Cuantas más veces domesticados, mejores posibilidades de adquirir artículos de apariencia montura #H3. Después de adquirir artículos cantidad de apariencia de la domesticación, la posibilidad para los artículos de apariencia de montura se restablecerá #H4. Cuando la doma diaria llega a una cierta cantidad, que no sea la adquisición de artículos, los jugadores serán premiados con una recompensa #H5 adicional. Tiempos para Domar, montaje posibilidades de artículos de apariencia, recompensas adicionales se restablecerán todos los días
tmxk2	今日已驯服次数：<font color='#fbfe00'>{0}</font>次	Tiempo de doma diaria: <font color='#fbfe00'>{0}</font>
tmxk3	此次驯服需消耗：<font color='#fbfe00'>{0}</font>神石	Estas domas requeridos: <font color='#fbfe00'>{0}</font> Balens
tmxk4	当前<font color='#fbfe00'>坐骑</font>获得机会：<font color='#fbfe00'>×{0}</font>倍	Actual <font color='#fbfe00'>mount</font> adquisicion chance: <font color='#fbfe00'>×{0}</font>
tmxk5	此次驯服需消耗：#C(#fbfe00){0}#n神石#H#C(#FF0000)提示：消耗神石与驯服次数有关#n	Esta domesticación requiere: #C(#fbfe00) {0} #n Balens #H #C(#FF0000) Sugerencias: Consumo Balen está relacionada con  veces de la domesticación #n
dhsd008	镜·龙骑神殿	Templo Espejo dragón
dtbb001	#C(#00ff00)#U#A(goto)前往#n#n	#C(#00ff00)#U#A(goto)Ir a #n#n
dtbb002	#C(#00ff00)#U#A(view)点击领取#n#n	#C(#00FF00) #U#ARecibir #n #n
dtbb003	1.活动期间内玩家可以通过投掷骰子产生不同组合赢得奖励。#H2.每日可通过游戏购买神石免费领取游戏次数。#H3.每日领取的游戏次数次日不清零，但购买神石后未领取的次数隔日会清零，请及时领取。	1. Durante el período del evento, dados rodantes para ganar recompensas por diferentes combinaciones. #H2. Tiempos de juego libre puede ser recibido por la compra de Balens todos los días. #H3. Tiempos de juego acumuladas no se restablecerán al día siguiente, pero no reclamados Balens comprados se restablecerán, por favor recibe lo oportuno.
dtbb004	今日累计购买神石:{0}	Total Balens comprados hoy: {0}
dtbb005	累计购买{0}神石	Total Balens comprados: {0}
dtbb006	奖励次数+{0}	Tiempo de recompensas: {0}
dtbb007	#C(#ffffff)恭喜#C(#00ff00){0}#n在活动中投出#C(#ff8000){1}#n#n	#C(#ffffff) #C(#00FF00) {0} #n lanzó #C(#ff8000) {1} #n #n en el evento
ssykhHqct1	1、活动期间每日充值达到10000神石可领取固定奖励；#H2、充值达到10000神石的玩家有资格进入充值排行榜，跨服排行榜每半个小时更新一次，本服排行榜实时更新；#H3、每日23：55结算当日玩家充值排名，23：55分之后充值将不计入每日排行；#H4、每日00：00至次日00：05分为结算时间，在此期间进行充值可能不会被计入充值排行榜；#H5、每日00：00以邮件方式发放排行奖励，跨服前100名、本服前10名的玩家可获得丰厚奖励；#H6、玩家可通过下方按钮查看跨服和本服的今日排名和昨日排名。	1. Máximo 1000 Balens diarios otorga un premio conjunto; #H2. Máximo hasta 10000 Balens que se introducen en la tabla de posiciones máximas; entre servidores clasificaicones de actualización por medio de una hora; actualizaciones de clasificación del servidor en tiempo real; #H3. Clasificación máxima se resolverá a las 23:55 todos los días. Máximas después 23:55 no se contarán hacia la clasificación diaria; #H4 00:00 a 00:05 del día siguiente es el momento de la liquidación; recargas durante este tiempo no se pueden contar para la recarga de la clasificación; #H5 recompensas Clasificación se dará a través de correo electrónico a las 00:00 todos los días; máximo 100 jugadores entre servidores, y entre los 10 jugadores del servidor van a ganar grandes recompensas; #H6. Los jugadores pueden navegar por el servidor global y clasificación del servidor de hoy y de ayer a través del botón en la parte inferior.
ssykhHqct2	活动时间：	Periodo del evento
ssykhHqct3	活动尚未开启	El evento aún no comenzó
ssykhHqct4	跨服排名每30分钟更新一次	Clasificación del servidor global actualizaciones por 30 minutos
ssykhHqct5	本服排名实时更新	Actualizaciones de la clasificación de servidores en tiempo real
ssykhHqct6	达标条件：充值≥10000神石	Condición de destino: Máximo ≥ 10000 Balens
ssykhHqct7	跨服排行榜数据30分钟更新一次	Actualizaciones de clasificaciones servidor global por 30 minutos
ssykhHqct8	本服排行榜数据实时更新	Actualizaciones de clasificaciones del servidor en tiempo real
ssykhZflp1	1、活动期间每日花费指定数量神石可进行奖励抽取；#H2、抽奖有一定概率可获得奖励神石。	1. Gasta una cierta cantidad de Balens que otorga diariamente un empate recompensa durante el período del evento; #H2. Sorteando tienes la oportunidad de ser galardonado con Balens.
ssykhZflp2	是否消耗#C(#fbfe00){0}#n神石进行1次抽奖	Consumir #C(#fbfe00) {0} #n Balens para 1 sorteo
ssykhZflp3	是否消耗#C(#fbfe00){0}#n神石进行10次抽奖	Consumir #C(#fbfe00) {0} #n Balens para 10 sorteos
ssykhZflp4	#C(#ffffff)#C(#00ff00){0}#n抽到了#C({3}){1}+{2}#n#n	#C(#ffffff)#C(#00ff00){0}#n obtenido #C({3}){1}+{2}#n#ndesde el sorteo
ssykhZflp5	#C(#ffffff)您获得了：#C({2}){0}+{1}#n#n	#C(#ffffff) has recibido: #C({2}){0}+{1}#n#n
ssykhZflp6	当前领奖尚未结束	Premio recibido aún no ha terminado
ssykhTgjnh1	1、活动期间每天可购买团购礼包，团购礼包没人仅限购买一次；#H2、根据每日跨服团购人数激活对应额外奖励，团购人数越多，激活奖励越多；#H3、每日23：55结算当日团购奖励，23：55分之后将无法继续参与团购#H4、每日24：00核算并通过邮件发放额外奖励；	1. Grupo de paquete de compra de regalo puede ser comprado diariamente durante el período del evento, limitadas a una por persona; #H2. Recompensas adicionales se dan de acuerdo a los números de compra de grupo entre servidores diarias; cuantas más compras, mayor es la recompensa; Recompensas de compra #H3 Grupo compra recompensas se liquidan diariamente a las 23:55, las compras de grupo no están disponibles después de 23:55 #H4. 24:00 cálculos diarios se hacen y recompensas adicionales dadas por correo.
ssykhTgjnh2	距离该轮团购结束还有：{0}小时{1}分钟{2}秒	{0} horas {1}minuto  {2} segundo restante hasta extremos de compra de grupo
ssykhTgjnh3	是否消耗#C(#fbfe00){0}#n神石购买该商品	Gastar #C(#fbfe00) {0} #n Balens para comprar este artículo
ssykhTgjnh4	原价：	Precio Original:
ssykhTgjnh5	现价：	Precio ahora:
ssykhTgjnh6	{0}人	{0} personas
ssykhTgjnh7	您已经参与过此次团购	Ya eres parte de esta compra de grupo
passWord1	您输入密码格式不正确，密码为6位数字组合	Contraseña incorrecta; la contraseña es una combinación de caracteres de 6 dígitos
passWord2	您两次输入的结果不一样，请重新输入，并确保无误。	Las dos entradas de contraseñas no coinciden, por favor rellene de nuevo.
passWord3	清除加密锁是万不得已而为之的，是否要继续该操作？（若您遗失密码，可使用此操作，系统将会在7天后清除加密锁。）	Extracción del bloqueo de cifrado es el último recurso, ¿estás seguro de continuar? (Si has olvidado tu contraseña, puedes utilizar esta función, y el sistema eliminará el bloqueo cifrado después de 7 días.)
passWord4	1、初始可以设置6位数字组合密码。#H2、每次成功解锁后，则本次登陆出售商品无需再次输入密码。#H3、紫色以下道具出售无需使用密码。#H4、清除加密锁后，7天后生效。	1. Inicialmente, se puede establecer una contraseña de una combinación de caracteres de 6 dígitos. #H2. Después de cada desbloqueo, tu no tienes que introducir la contraseña de nuevo durante este inicio de sesión. #H3. La venta de artículos Azur o por debajo no requiere una contraseña. #H4. Después se retira el bloqueo de cifrado, es eficaz después de 7 días.
kfzdjj1	只有队长才可调整出战顺序	Sólo el líder del equipo puede modificar la secuencia de la batalla
kfzdjj2	请先创建或加入战队	Por favor, crear o unirse a un equipo de primera
kfzdjj3	#C(#ffffff)[跨服组队竞技]#C(#00ff00){0}#n邀请你加入队伍#n	#C(#ffffff) "Servidor Global Equipo de Arena" #C(#00FF00) {0} #n te invita a la #n equipo
kfzdjj4	战队名字：{0}	Nombre del equipo: {0}
kfzdjj5	等级：{0}	Nivel: {0}
kfzdjj6	战斗力：{0}	Fuerza de Batalla : {0}
kfzdjj7	战队积分：{0}	Puntos de equipo: {0}
kfzdjj8	确定将{0}踢出战队?	Confirma patear {o} fuera del equipo.
