messageId	desc	PLdesc
godessCard05	#C(#FFFFFF)是否消耗{0}神石翻牌5次	Wydając #C(#FFFFFF){0} diamentów losować 5 kart?
godessCard04	#C(#FFFFFF)消耗{0}神石翻牌五次	Wydając #C(#FFFFFF){0} diamentów losować 5 kart?
godessCard03	#C(#FFFFFF)是否消耗{0}神石翻牌1次	Wydając #C(#FFFFFF){0} diamentów losować kartę 1 raz?
godessCard02	#C(#FFFFFF)消耗{0}神石翻牌一次	Wydając #C(#FFFFFF){0} diamentów losować 1 kartę?
godessCard01	#C(#FFFFFF)1、活动期间玩家可以消费一定神石点击翻牌按钮进行翻牌#H2、玩家翻牌可以获得翻牌奖励#H3、玩家翻开对应一行或一列的所有卡牌将激活对应一行或一列的宝箱，点击打开将获得宝箱奖励#H4、玩家翻开的女神卡牌中若能组合成对应的女神卡牌组合将获得对应的女神组合奖励#H5、玩家可以通过点击女神组合按钮查看女神卡牌组合和奖励#H6、玩家每轮有20次翻牌次数，每日可重置40轮，重置轮数每日00：00分更新#H7、每轮20次翻牌次数消耗完后，会激活终极翻牌，玩家点击终极翻牌可以消耗神石额外翻一次牌	#C(#FFFFFF)1, Podczas eventu gracze wydając określoną ilość diamentów mogą losować kartę klikając na przycisk losowania #H2, Gracze losując kartę mogą zdobyć nagrody #H3, Gracze losując wszystkie karty na raz mogą aktywować skarb, klikając na otwórz skarb mogą zdobyć nagrody #H4, Gdy gracze losują kartę z grupy bogini, pomyślnie połączą grupę kart bogini mogą zdobyć nagrody grupowe bogini #H5, Gracze klikając na  przycisk grupa bogini mogą sprawdzić nagrody i grupy kart bogini #H6, Gracze mogą losować w rundzie 20 kart, codziennie resetuje się 40 rund, resetowanie następuje o 00:00 #H7, W każdej rundzie po użyciu prawa do losowania 20 kart można aktywować zaawansowaną kartę, gracze klikając na zaawansowaną kartę i używając diamentów mogą zdobyć dodatkowy przydział na losowanie karty
godessCard09	#C(#FFFFFF)跳入下一轮将重置所有卡牌与宝箱，是否继续？	#C(#FFFFFF)Przejście do kolejnego etapu zresetuje karty i skrzynie, kontynuować?
godessCard08	#C(#FFFFFF)恭喜获得#C(#FFFF00){0}#C(#FFFFFF)+ #C(#FFFF00){1}#C(#FFFFFF)+#C(#FFFF00){2}#H#C(#FFFFFF)女神组合奖励:#H#C({3}){4}#C(#FFFFFF)+{5} 	#C(#FFFFFF)Gratulacje, Zdobyto: #C(#FFFF00){0}#C(#FFFFFF)+ #C(#FFFF00){1}#C(#FFFFFF)+#C(#FFFF00){2}#H#C(#FFFFFF) Grupowa nagroda bogni:#H#C({3}){4}#C(#FFFFFF)+{5} 
newwed028	<font color='#00FF00'>{0}</font>已成功预约了{1}({2})。	<font color='#00FF00'>{0}</font> rezerwacja udana {1}({2}).
newwed024	（{0}人预约）	({0} osób dokonało rezerwacji)
newwed027	1、只要预约了婚礼，即使不在线也能完成婚礼成为夫妻<br>2、举办婚礼可以获得大量新婚祝福礼包<br>3、如想取消订婚，需到龙骑神殿牧师处取消	1.Po zarezerwowaniu wesela zostaniecie małżeństwem nawet jeśli nie będziecie online. <br>2.Organizując wesele zdobywasz wiele błogosławieństwa <br>3.Jeśli chcesz zerwać zaręczyny powinieneś udać się do Kapłana w Świątyni Smoka.
newwed026	预约婚礼说明：#H1.所有婚礼都可以选择任意未过期的时间段举行，举行场次不限#H2.同一时间段只能举行一场皇室婚礼；#H3.每场婚礼时间为10分钟，请注意婚礼时间	Opis rezerwacji ślubnej: #H1. Wszystkie wesela mogą zostać zorganizowane w dowolnym czasie, ilość organizacji przyjęć jest ograniczona #H2. W jednym czasie może być zorganizowane tylko jedno Królewskie Wesele; #H3. Każde wesele trwa 10 minut.
newwed021	<font color='#00FF00'>{0}</font>在全世界向你告白求婚	<font color='#00FF00'>{0}</font> oświadczył ci się na oczach wszystkich
newwed020	<font color='#00FF00'>{0}</font>悄悄的向你发送了求婚	<font color='#00FF00'>{0}</font> oświadczył ci się po cichu
newwed023	，皇室卫队x1，豪华请帖x1	, Królewska Ekipa x1, Luksusowe Zaproszenie x1
newwed022	1、男女双方均可预约婚礼，但只能成功预约一次场<br>2、不同档次的婚礼在结婚后获得不同的属性加成<br>3、如想取消订婚，需到龙骑神殿牧师处取消	1.Zarówno kobieta jak i mężczyzna mogą dokonać rezerwacji wesel, jednak tylko 1 rezerwacja będzie ważna <br>2.Można zdobyć różne cechy w zależności od rodzaju wesela <br>3.Jeśli chcesz zerwać zaręczyny powinieneś udać się do Kapłana w Świątyni Smoka.
mslx001	秒杀来袭倒计时:{0}	Kolejna tura za:{0}
ownArena014	龙骑殿堂	Świątynia Kawalerii Smoka
ownArena013	等级不足	Niewystarczający poziom
ownArena012	跨服币：{0}	Moje monety cross-server: {0}
ownArena011	没有足够的跨服币	Brak wystarczającej ilości monet cross-server
ownArena010	免费挑战次数：{0}	Liczba darmowych bitew: {0}
supervip018	1、每日累计充值达到一定神石，可以获得对应的奖励（包含富豪值）。#H2、每日累计的充值在每日24:00重置为0，同时重置奖励。#H3、富豪值可用来提升超级贵族等级。	1, Gdy łączna doładowania codziennie osiągną określoną liczbę, można zdobyć powiązane nagrody (w tym wartość bogactwa). #H2,Łączne doładowanie resetuje się codziennie o 24:00.#H3, Wartość bogactwa używana jest do ulepszania poziomu Super VIP.
supervip019	1、在游戏中消费1神石可以获得1超级贵族积分。#H2、达到对应的超级贵族等级，将会开启对应的购买道具。#H3、购买道具的时候是区分充值神石和奖励神石的哟！	1, Wydając 1 diament w grze zdobywasz 1 EXP Super VIP.#H2, Po osiągnięciu określonego poziomu Super VIP można rozpocząć zakup  powiązanych przedmiotów.#H3, Kupując przedmioty diamenty z doładowań i diamenty z prezentów rozdzielą się!
supervip012	是否花费【{0}】【积分】购买【{1}】	Używając [{0}] [Punktów] kupić [{1}]?
supervip013	您的积分不足，请去消费获取积分吧！	Zbyt mało punktów, zdobądź punkty doładowując!
supervip010	是否花费【{0}】神石购买【{1}】	Używając [{0}] diamentów kupić [{1}]?
supervip011	是否花费【{0}】【充值神石/神石】+【{1}】【积分】购买【{2}】	Używając [{0}] [diamenty z doładowań/diamenty]+[{1}] [punktów] można kupić  [{2}]
supervip016	主角等级达到{0}级	Poziom postaci powinien wynosić {0}
ssykhTgjnh3	是否消耗#C(#fbfe00){0}#n神石购买该商品	Kupić ten przedmiot używając #C(#fbfe00){0}#n diamentów?
supervip014	累计达到{0}神石	Podnieś łączne doładowanie do {0} diamentów
supervip015	超级贵族达到{0}级	Podnieś poziom Super VIP'a do lv {0}
lzdhl1	消耗{0}个蓝钻水晶兑换{1}，是否确认兑换？	Wymienić {1} używając {0} sztuk kryształów niebieskiego diamentu?
lzdhl2	蓝钻水晶不足，进行领奖可额外获得蓝钻水晶	Brak kryształów niebieskiego diamentu, pobierając możesz zdobyć mnóstwo niebieskich diamentów
lzdhl3	消耗蓝钻水晶：{0}	Zostaną użyte kryształy niebieskiego diamentu: {0}
lzdhl4	可领奖次数：{0}次	Można kupić przydziały: {0} razy
lzdhl5	拥有蓝钻水晶：{0}个	Aktualne kryształy niebieskich diamentów: {0} sztuk
lzdhl6	开通或续费蓝钻可获得领奖机会并得到兑换道具	Otwierając konto lub kontynuując doładowywanie niebieskich diamentów zdobywasz prawo do prezentów i wymiany przedmiotów.
kfzdjj16	已佩戴	Założono
kfzdjj17	未佩戴	Nie założono
kfzdjj14	功勋累计：{0}	Medali w sumie: {0}
kfzdjj15	佩戴需功勋达到：{0}	Aby założyć potrzeba medali: {0}
kfzdjj12	您的战队未上榜	Twoja grupa nie weszła na listę
kfzdjj13	消耗荣誉：	Zostanie użyty honor:
kfzdjj10	申请加入	Aplikacja do dołączenia
kfzdjj11	确定将队长转让给{0}?	Czy przekazać dowództwo graczowi {0} ?
kfzdjj18	使用等级：{0}级	Wymagany poziom: {0}
kfzdjj19	创建战队	Stwórz grupę
findBack11	是否消耗#C(#fbfe00){0}神石#n进行神石找回#C(#00ff00){1}%#n收益	Wydając #C(#fbfe00) {0} diamentów#n pobrać #C(#00ff00){1}%#n zysku diamentów?
findBack10	是否消耗#C(#fbfe00){0}神石#n进行一键神石找回?	Wydając #C(#fbfe00){0} diamentów#n pobrać szybki zysk diamentów?
findBack12	贵族7及以上专属，花费{0}神石找回{1}%收益	Dla graczy VIP 7 i wyżej, wydając {0} diamentów dostaje {1}%  zysku
nsll6	剩余抽奖次数不足	Pozostały przydział losowania niewystarczający
nsll4	活动已结束	Event dobiegł końca
nsll5	福气临门兑换道具不足	Za mało przedmiotów.
nsll2	年兽碎片不足，抽奖可额外获得年兽碎片。	Części potwora noworocznego niewystarczające, można zdobyć więcej dzięki losowaniu.
nsll3	消耗福气临门：	Koszt Błogosławieństwa:
nsll1	兑换消耗60年兽碎片，是否确认兑换。	Używając 60 sztuk części potworów noworocznych dokonać wymiany?
newyear001	1、活动期间玩家可以消耗圣者徽章兑换指定商品#H2、圣者徽章可以在新年我最壕活动中获得	1, Podczas eventu gracze mogą wymienić Świętą odznakę na określone produkty #H2, Święta odznakę można zdobyć z eventów noworocznych
newyear003	消费≥{0}神石	Użycie ≥{0} diamentów
newyear002	1、活动期间根据玩家消耗的神石来进行排行#H2、玩家每日消费神石达到一定数量才会进行排行#H3、根据不同的排名发放不同的排名奖励，奖励将通过邮件的形式于每日00：00分发送#H4、跨服前100名玩家可获得丰厚奖励#H5、玩家可通过下方按钮查看跨服今日排行和昨日排行#H6、本服前10名玩家可获得丰厚奖励#H7、跨服排名30分钟更新，每日23：58至次日00：00分为结算时间，此期间获得的消费可能不会被计入消费排行榜，消费每日清零#H8、本服消费排行实时更新#H9、玩家可通过下方按钮查看本服今日排行和昨日排行	1, Podczas eventu gracze wejdą do rankingu według wydanych diamentów #H2, Mogą znaleźć się na liście, gdy osiągną określoną ilość dziennego użycia diamentów#H3, Gracze w różnych rankingach zdobędą różne nagrody, nagrody zostaną wysłane na pocztę codziennie o 00:00 #H4, Gracze, którzy znajdą się w pierwszej 100 w rankingu cross-server zdobędą wytworne nagrody #H5, Gracze mogą sprawdzić dzisiejszy i wczorajszy ranking cross-server używając przycisku poniżej #H6, Gracze w pierwszej 10 na tym serwerze zdobędą wytworne prezenty #H7, Ranking cross-server uaktualnia się co 30 minut, codziennie między 23:58-00:00 następuje podliczanie, diamenty wydawane w tym czasie nie liczą się w podliczaniu, ranking wydawania diamentów resetuje się codziennie #H8, Ranking wydawania diamentów na tym serwerze uaktualnia się natychmiast #H9, Gracze mogą sprawdzić wczorajszy i dzisiejszy ranking na tym serwerze używając przycisku poniżej
newyear005	花费一定积分刷新商品	Produkt może się zresetować po użyciu określonej ilości punktów.
newyear004	1、活动期间每日12:00、24:00刷新新春折扣汇，礼物随机刷新，有概率出现极品折扣道具和炫酷幸运称号#H2、玩家也可消耗积分手动刷新，刷新消耗积分与每日刷新次数有关#H3、在活动期间玩家在任何地方消费1神石即可获得1点新春积分	1, Podczas eventu codziennie między 12:00 a 24:00 prezenty wyprzedaży wiosennej odświeżą się losowo, szansa na zdobycie przedmiotów obniżkowych i tytułu szansy charyzmy #H2, Gracze używając punktów mogą resetować, punktu używane podczas resetowania zależne są od liczby resetowania #H3, Podczas eventu za każdy wydany diament zdobywasz 1 punkt wiosenny
newyear007	是否花费#C(#fbfe00){0}#n积分刷新商品	Używając #C(#fbfe00){0}#n punktów odświeżyć przedmioty?
newyear006	新年折扣汇未开启	Wyprzedaż noworoczna jeszcze się nie rozpoczęła.
newyear009	本次更换礼物消耗<font color='#00FF00'>{0}</font>个积分	Na wymianę tego prezentu zostanie użytych  <font color='#00FF00'>{0}</font> punktów.
newyear008	积分不足	Brak punktów
findBack8	当前所有的系统正处于时间找回	W tej chwili wszystkie systemy cofają czas
sdActivity	恭喜获得{0}积分	Gratulacje, zdobyłeś {0} pkt.
ShopCurt7	消耗一张{1}，目前消费总额为{0}	Zostanie użyta 1 sztuka {1} , aktualne łączne użycie {0}
ShopCurt6	您的购物车内有失效道具，请检查之后再购买	W twoim koszyku znajdują się przedmioty, które straciły skuteczność, sprawdź i kup ponownie
ShopCurt5	当前消费总额{0}，确定购买吗？	Aktualne wydatki {0}, kupić?
ShopCurt4	您尚未勾选付费物品	Nie wybrałeś przedmiotu, który ma być opłacony
ShopCurt3	限购物品已经过期无法添加到购物车	Czas tymczasowego przedmiotu dobiegł końca, nie można dodać do koszyka
ShopCurt2	购物车已经存在该物品	Ten przedmiot już znajduje się w koszyku
ShopCurt1	购物车已满	Koszyk zakupowy pełny
ShopCurt9	您选择的抵扣的代金券已经过期或者已被出售	Obniżka, którą wybrałeś skończyła się lub została wyprzedana
ShopCurt8	购物车	Koszyk zakupowy
christmas09	此次更换礼物消耗{0}个圣诞袜子	Na wymianę tego prezentu zostanie użytych {0} sztuk Skarpet Świątecznych
christmas08	获取途径:	Możliwość zdobycia:
christmas07	超值大礼	Super Duża Paczka
christmas06	每日必做	Codzienne zadania
christmas05	圣诞袜子可通过每日必做、超值大礼、专题活动、全民团购获得	Skarpety Świąteczne można zdobyć z super paczek prezentowych, specjalnych eventów oraz grupowych zakupów.
christmas04	袜子不足	Brak skarpet
christmas03	#U#C(#00FF00)#A(#K(dlg,OPEN_DO_DAILY))前往获取	#U#C(#00FF00)#A(#K(dlg,OPEN_DO_DAILY))Idź i pobierz
christmas02	消耗袜子数量和每日刷新次数有关	Skarpety, które będą użyte zależą od liczby resetowania 
christmas01	1、活动期间每日12:00、24:00刷新许愿树礼物，礼物随机刷新，有概率出现极品折扣道具#H2、玩家也可消耗袜子手动刷新，刷新消耗袜子与每日刷新次数有关#H3、购买部分商品需额外消耗圣诞袜子#H4、圣诞袜子可在超值大礼、每日必做、专题活动中获得#H#C(#FFFF00)5、玩家在此活动中消耗1神石获得1积分	1, Podczas eventu codziennie między 12:00 a 24:00 odnawiają się prezenty drzewa życzeń, możliwość zdobycia przedmiotów po przecenie #H2, Gracze mogą resetować używając skarpet. Skarpety, które będą użyte zależą od liczby resetowania #H3, Aby kupić niektóre przedmioty potrzeba użyć więcej skarpet #H4, Super paczkę prezentową Skarpeta Świąteczna można zdobyć ze specjalnych eventów  #H#C(#FFFF00)5, Gracze zdobędą 1 punkt za każdy wydany diament w tym evencie.
wed89	跨服派对	Przyjęcie cross-server
wed88	豪华派对	Wytworne przyjęcie
wed85	你目前尚未结婚或者未完成婚礼无法举办派对！	Nie możesz zorganizować przyjęcia, ponieważ nie masz jeszcze meża/żony lub ceremonia zaślubin nie została ukończona!
wed87	高档派对	Zaawansowane przyjęcie
wed86	举办#C(#00ff00){0}#n将会消耗#C(#00ff00){1}#n神石！#H#C(#ff0000)提示：每人每天仅能开启一场派对	Aby zorganizować #C(#00ff00){0}#n zostanie użytych #C(#00ff00){1}#n diamentów!#H#C(#ff0000)Uwaga: Każdy gracz może zorganizować codziennie tylko 1 przyjęcie
xl59	当前刻印状态：<font color='#ff0000'>未解锁</font>	Aktualna sytuacja: <font color='#ff0000'>zablokowane</font>
xl58	当前的祝福值是<font color='#00ff00'>{0}</font>，其中临时祝福值增加了<font color='#00ff00'>{1}</font>点祝福值，临时祝福值在<font color='#ff0000'>{2}</font>后消失	Aktualna wartość błogosławieństwa <font color='#00ff00'>{0}</font>, tymczasowa wartość błogosławieństwa <font color='#00ff00'>{1}</font> pkt., wartość tymczasowego błogosławieństwa zniknie po  <font color='#ff0000'>{2}</font> 
xytq1	主角等级<font color='#fbfe00'>{0}级</font>领取	Można pobrać, gdy Poziom Postaci osiągnie <font color='#fbfe00'>{0} lv </font> 
xl56	升级需要经验：	EXP potrzebne do przeskoczenia poziomu:
xl55	刻印已达最高级	Pieczęć osiągnęła maksymalny poziom
xl54	魂炼刻印: #H	Pieczęć rafinacji duszy:  #H
xl53	星灵之力: #H	Siła duszy gwiazd: #H
xl52	未激活魂炼属性	Nieaktywowane opcji  rafinowania duszy
xl51	未激活星灵之力	Nieaktywowane opcji siły Duszy gwiazd
