messageId	desc	RussiaDesc
chxt12	使用#C(#00FF00){0}#n神石进行10次培养#H有机会出现暴击（获得3倍经验）#H优先使用道具称号培养石	Используйте #C(#00FF00){0}#n баленов, чтобы провести 10 тренировок #H Есть вероятность совершения крита (будет получен трехкратный опыт) #H Предпочтительней использовать предмет кристалл роста (тренировки) звания
chxt13	无法培养	Невозможно совершить тренировку (рост)
chxt14	称号培养90级开启	Рост (тренировка) звания будет доступен на 90 уровне
chxt15	称号已满级	Звание уже достигло максимального уровня
chxt16	最多可佩戴5个称号	Можно иметь максимум 5 званий
chxt17	称号属性在以下玩法中生效：#H英雄竞技#H勇斗领主#H劫宝#H野外夺宝#H组队爬塔#H公会魔神#H魔兽入侵#H魔龙降临#H荣耀之战#H城主轮值#H跨服竞技	Характеристики звания эффективны в следующих событиях: #H Арена#H Тюрьма #H Грабеж #H Дикий грабеж #H Башня отряда #H Босс игр смелости#H Захватчики #H Битва славы #H Битва гильдии #H Межсерверные состязания
chxt18	尚未获得称号	Звание еще не получено
chxt19	(称号属性在部分玩法生效)	(Характеристика звания эффективна в некоторых событиях)
chxt20	无称号属性加成	Нет прироста характеристик звания
chxt21	称号属性（主角）	Характеристика звания (персонаж)
chxt22	称号属性（全队）	Характеристика звания (вся команда)
chxt23	获得称号：#H	Полученное звание: #H
chxt24	升星所需材料不足	Отсутствие необходимых материалов Восходящая звезда
chxt25	需要称号等级达到{0}级才可升星	Требовать название рейтинг {0} уровня имеющейся Восходящая звезда
chxt26	需要称号达到{0}级	Мы должны достичь {0} название класса
chxt27	称号升星90级开启	Откроется на 90 уровне
chxt28	星	звезда
chxt29	已满星	Полное звезда
chxt30	称号已达到最大星级	Название достиг максимального звезду
chxt31	玩法说明：#H1、称号等级达标，且材料足够可升星#H2、限时称号无法升星#H3、称号属性在以下玩法中生效：#H#C(#fbfe00)  英雄竞技、勇斗领主、劫宝、野外夺宝、组队爬塔、公会魔神、魔兽入侵、魔龙降临、荣耀之战、城主轮值、跨服竞技#n	Играть Описание: #H1. Улучшение повышает звезду звания при наличии материала #H2. Невозможно повысить звезду временному званию #H3. Характеристики звания эффективны в следующих событиях: #H#C(#fbfe00) Арена, Тюрьма, Грабеж, Дикий грабеж, Башня отряда, Босс игр смелости, Захватчики, Война славы, Битва гильдии, Межсерверные состязания #n
