messageId	desc	FTdesc
hzdhl5	拥有黄钻水晶：{0}个	擁有黃鑽水晶：{0}個
hzdhl6	开通或续费黄钻可获得领奖机会并得到兑换道具	開通或續費黃鑽可獲得領獎機會並得到兌換道具
chat32	#C(#ff0000)此场景无法使用区域聊天	#C(#ff0000)此場景無法使用區域聊天
hzdhl1	消耗{0}个黄钻水晶兑换{1}，是否确认兑换？	消耗{0}個黃鑽水晶兌換{1}，是否確認兌換？
hzdhl2	黄钻水晶不足，进行领奖可额外获得黄钻水晶	黃鑽水晶不足，進行領獎可額外獲得黃鑽水晶
hzdhl3	消耗黄钻水晶：{0}	消耗黃鑽水晶：{0}
godessCard19	该宝箱尚未被激活	該寶箱尚未被啟動
godessCard16	恭喜获得：#H{0}+{1}	恭喜獲得：#H{0}+{1}
qrzb009	回合	回合
chxt2	玩法说明：#H1、培养可提升称号等级，每次培养均有机会暴击出现3倍经验#H2、限时称号无法培养#H3、称号属性在以下玩法中生效：#H#C(#fbfe00)  英雄竞技、勇斗领主、劫宝、野外夺宝、组队爬塔、公会魔神、魔兽入侵、荣耀之战、城主轮值、跨服竞技#n	玩法說明：#H1、培養可提升稱號等級，每次培養均有機會暴擊出現3倍經驗#H2、限時稱號無法培養#H3、稱號屬性在以下玩法中生效：#H#C(#fbfe00)  英雄競技、勇鬥領主、劫寶、野外奪寶、組隊爬塔、公會魔神、魔獸入侵、榮耀之戰、城主輪值、跨服競技#n
chxt8	称号培养石不足，是否确认花费#C(#00FF00){0}#n神石进行1次称号培养？	稱號培養石不足，是否確認花費#C(#00FF00){0}#n神石進行1次稱號培養？
chxt9	是否确认使用#C(#00FF00){0}#n个称号培养石和#C(#00FF00){1}#n神石完成10次培养？	是否確認使用#C(#00FF00){0}#n個稱號培養石和#C(#00FF00){1}#n神石完成10次培養？
union158	已提星	已提星
RankUnionFBTip1	第{0}关	第{0}關
chxt3	称号升星说明：	稱號升星說明：
chat33	区域	區域
chxt1	玩法说明：#H1、称号可通过不同活动、玩法激活#H2、部分称号具备属性，不同称号间属性可累加，限时称号到期则属性失效#H3、称号属性在以下玩法中生效：#H#C(#fbfe00)  英雄竞技、勇斗领主、劫宝、野外夺宝、组队爬塔、公会魔神、魔兽入侵、魔龙降临、荣耀之战、城主轮值、跨服竞技#n	玩法說明：#H1、稱號可通過不同活動、玩法啟動#H2、部分稱號具備屬性，不同稱號間屬性可累加，限時稱號到期則屬性失效#H3、稱號屬性在以下玩法中生效：#H#C(#fbfe00)  英雄競技、勇鬥領主、劫寶、野外奪寶、組隊爬塔、公會魔神、魔獸入侵、魔龍降臨、榮耀之戰、城主輪值、跨服競技#n
chxt6	有效期：永久(已激活)	有效期：永久(已啟動)
chxt7	有效期：永久(未激活)	有效期：永久(未啟動)
chxt4	剩余：{0}天{1}小时(已激活)	剩餘：{0}天{1}小時(已啟動)
chxt5	有效期：{0}天{1}小时(未激活)	有效期：{0}天{1}小時(未啟動)
chxt21	称号属性（主角）	稱號屬性（主角）
chxt20	无称号属性加成	無稱號屬性加成
chxt22	称号属性（全队）	稱號屬性（全隊）
jierishizhe04	你设置的生日日期是：{0}月{1}日，是否确认设置？	你設置的生日日期是：{0}月{1}日，是否確認設置？
lqsl4	活动说明：#H1、玩家达到100级且战斗力达到关卡开启目标即可进行挑战 #H2、后续关卡挑战需成功通关前置关卡。#H3、挑战成功可永久激活炫酷龙骑称号，称号可进行培养。	活動說明：#H1、玩家達到100級且戰鬥力達到關卡開啟目標即可進行挑戰 #H2、後續關卡挑戰需成功通關前置關卡。#H3、挑戰成功可永久啟動炫酷龍騎稱號，稱號可進行培養。
lqsl1	战斗力达到{0}后开启	戰鬥力達到{0}後開啟
lqsl3	战斗力：{0}	戰鬥力：{0}
lqsl2	击败{0}后开启	擊敗{0}後開啟
khpd2015005	#C(#00FF00)#U#A(#K(dlg,open_superworthgifgpanel))超值大礼活动	#C(#00FF00)#U#A(#K(dlg,open_superworthgifgpanel))超值大禮活動
ywdb30	不能挑战自己	不能挑戰自己
supervip005	称号详情	稱號詳情
supervip004	今日已累计充值：{0}	今日已累計儲值：{0}
khpd2015008	#C(#FFFFFF)获得抽奖次数:参加#C(#00FF00)#U#A(#K(dlg,open_happyparty_panel|1))好礼在一起活动#C(#FFFFFF)	#C(#FFFFFF)獲得抽獎次數:參加#C(#00FF00)#U#A(#K(dlg,open_happyparty_panel|1))好禮在一起活動#C(#FFFFFF)
khpd2015009	活动说明：#H1、团购礼包的购买数量每日都会重置 #H2、每个团购礼包每天限买一个。#H3、每日为一轮团购，每日00:00重置，并发放跨服团购奖励。#H4、每日23:55-00:01结算期间不能购买。	活動說明：#H1、團購禮包的購買數量每日都會重置 #H2、每個團購禮包每天限買一個。#H3、每日為一輪團購，每日00:00重置，並發放跨服團購獎勵。#H4、每日23:55-00:01結算期間不能購買。
supervip007	超级贵族等级达到{0}级激活	超級貴族等級達到{0}級啟動
supervip020	超级贵族{0}特权：#H1、包含贵族10所有特权。#H2、可点亮代表身份的图标。#H3、佩戴代表身份的称号。	超級貴族{0}特權：#H1、包含貴族10所有特權。#H2、可點亮代表身份的圖示。#H3、佩戴代表身份的稱號。
supervip001	在龙骑士传中再获得{0}点富豪值，即可升级为超级贵族{1}	在龍騎士傳中再獲得{0}點富豪值，即可升級為超級貴族{1}
supervip003	已升至最高级，更高等级超级贵族尚未开放，敬请期待！	已升至最高級，更高等級超級貴族尚未開放，敬請期待！
supervip002	提升超级贵族等级	提升超級貴族等級
khpd2015001	活动说明：#H1、活动期间玩家可以消耗圣者徽章兑换指定商品#H2、圣者徽章可以在狂欢冲冲冲活动中获得	活動說明：#H1、活動期間玩家可以消耗聖者徽章兌換指定商品#H2、聖者徽章可以在狂歡衝衝沖活動中獲得
khpd2015002	活动说明：#H1、活动期间根据玩家充值的神石来进行排行#H2、玩家每日充值神石达到一定数量才会进行排行#H3、根据不同的排名发放不同的排名奖励，奖励将通过邮件的形式于每日00：00分发送#H4、跨服榜前100名玩家可获得丰厚奖励#H5、玩家可通过下方按钮查看跨服今日排行和昨日排行#H6、本服前10名玩家可获得丰厚奖励#H7、跨服排名30分钟更新，每日23：58至次日00：00分为结算时间，此期间进行充值不会被计入充值排行榜，充值数每日清零#H8、本服充值排行实时更新	活動說明：#H1、活動期間根據玩家儲值的神石來進行排行#H2、玩家每日儲值神石達到一定數量才會進行排行#H3、根據不同的排名發放不同的排名獎勵，獎勵將通過郵件的形式於每日00：00分發送#H4、跨服榜前100名玩家可獲得豐厚獎勵#H5、玩家可通過下方按鈕查看跨服今日排行和昨日排行#H6、本服前10名玩家可獲得豐厚獎勵#H7、跨服排名30分鐘更新，每日23：58至次日00：00分為結算時間，此期間進行儲值不會被計入儲值排行榜，儲值數每日清零#H8、本服儲值排行即時更新
khpd2015003	充值≥{0}神石	儲值≥{0}神石
jierishizhe03	您输入的日期不符合要求，请重新输入。	您輸入的日期不符合要求，請重新輸入。
jierishizhe02	您的生日日期为：{0}月{1}日；本次修改生日日期消耗{2}神石。	您的生日日期為：{0}月{1}日；本次修改生日日期消耗{2}神石。
jierishizhe01	你当前还没有设置生日日期；您还有1次免费修改生日日期机会。	你當前還沒有設置生日日期；您還有1次免費修改生日日期機會。
khpd2015007	#C(#FFFFFF)获得抽奖次数:完成#U#C(#00FF00)#A(#K(dlg,OPEN_DO_DAILY))每日必做#C(#FFFFFF)	#C(#FFFFFF)獲得抽獎次數:完成#U#C(#00FF00)#A(#K(dlg,OPEN_DO_DAILY))每日必做#C(#FFFFFF)
formation24	<font color='#FFFF00'>{0}(+{1})</font>	<font color='#FFFF00'>{0}(+{1})</font>
formation25	<font color='#FFFF00'>{0}(+{1})</font>	<font color='#FFFF00'>{0}(+{1})</font>
formation26	<font color='#FFFF00'>{0}(+{1})</font>	<font color='#FFFF00'>{0}(+{1})</font>
ywdb29	追杀	追殺
mzbz016	获得{0}次幸运摩天轮免费开启#H	獲得{0}次幸運摩天輪免費開啟#H
formation22	英雄星级高于对应主助阵位英雄星级，助阵失败	英雄星級高於對應主助陣位英雄星級，助陣失敗
formation23	英雄星级低于对应副助阵位英雄星级，助阵失败	英雄星級低於對應副助陣位英雄星級，助陣失敗
supervip006	1、超级贵族等级以及主角等级到达一定等级可以激活对应的称号。#H2、称号可以增加让您心动的属性。#H3、达到对应的超级贵族等级可以激活代表你身份的超级贵族小图标。#H4、聊天频道，好友界面，人物头顶，公会人物名字前面将会亮起对应的超级贵族小图标。#H5、只要成为超级贵族1，你的聊天名字，说话内容也将会与众不同哟。#H6、还在等什么，赶紧去获取能显示您高贵身份的标志吧！	1、超級貴族等級以及主角等級到達一定等級可以啟動對應的稱號。#H2、稱號可以增加讓您心動的屬性。#H3、達到對應的超級貴族等級可以啟動代表你身份的超級貴族小圖示。#H4、聊天頻道，好友介面，人物頭頂，公會人物名字前面將會亮起對應的超級貴族小圖示。#H5、只要成為超級貴族1，你的聊天名字，說話內容也將會與眾不同喲。#H6、還在等什麼，趕緊去獲取能顯示您高貴身份的標誌吧！
supervip018	1、每日累计充值达到一定神石，可以获得对应的奖励（包含富豪值）。#H2、每日累计的充值在每日24:00重置为0，同时重置奖励。#H3、富豪值可用来提升超级贵族等级。	1、每日累計儲值達到一定神石，可以獲得對應的獎勵（包含富豪值）。#H2、每日累計的儲值在每日24:00重置為0，同時重置獎勵。#H3、富豪值可用來提升超級貴族等級。
supervip019	1、在游戏中消费1神石可以获得1超级贵族积分。#H2、达到对应的超级贵族等级，将会开启对应的购买道具。#H3、购买道具的时候是区分充值神石和奖励神石的哟！	1、在遊戲中消費1神石可以獲得1超級貴族積分。#H2、達到對應的超級貴族等級，將會開啟對應的購買道具。#H3、購買道具的時候是區分儲值神石和獎勵神石的喲！
supervip012	是否花费【{0}】【积分】购买【{1}】	是否花費【{0}】【積分】購買【{1}】
supervip013	您的积分不足，请去消费获取积分吧！	您的積分不足，請去消費獲取積分吧！
supervip010	是否花费【{0}】神石购买【{1}】	是否花費【{0}】神石購買【{1}】
supervip009	是否花费【{0}】充值神石购买【{1}】	是否花費【{0}】儲值神石購買【{1}】
supervip016	主角等级达到{0}级	主角等級達到{0}級
supervip017	剩余数量：{0}	剩餘數量：{0}
supervip014	累计达到{0}神石	累計達到{0}神石
supervip015	超级贵族达到{0}级	超級貴族達到{0}級
khpd2015006	土豪派对说明：#H1、活动期间，玩家消费任何神石都会累计在已消费神石数量中。#H2、消费满#C(#FF0000)10000神石#n以上的玩家有机会进入富豪榜中。#H3、富豪榜数据每整点更新一次，全服消费前100名玩家能够进入土豪榜。#H4、活动结束后根据排名发放奖励，奖励在活动结束后十分钟内发放,玩家可通过玩法奖励领取。	土豪派對說明：#H1、活動期間，玩家消費任何神石都會累計在已消費神石數量中。#H2、消費滿#C(#FF0000)10000神石#n以上的玩家有機會進入富豪榜中。#H3、富豪榜資料每整點更新一次，全服消費前100名玩家能夠進入土豪榜。#H4、活動結束後根據排名發放獎勵，獎勵在活動結束後十分鐘內發放,玩家可通過玩法獎勵領取。
jjc21	当前小组不可挑战	當前小組不可挑戰
khpd2015010	#U#C(#00FF00)#A(#K(dlg,open_happyparty_panel|0))幸运摩天轮活动	#U#C(#00FF00)#A(#K(dlg,open_happyparty_panel|0))幸運摩天輪活動
supervip008	超级贵族{0}级开启。	超級貴族{0}級開啟。
khpd2015004	#U#C(#00FF00)#A(#K(dlg,open_happyparty_panel|1))好礼在一起活动	#U#C(#00FF00)#A(#K(dlg,open_happyparty_panel|1))好禮在一起活動
supervip011	是否花费【{0}】【充值神石/神石】+【{1}】【积分】购买【{2}】	是否花費【{0}】【儲值神石/神石】+【{1}】【積分】購買【{2}】
newwed003	无满足条件好友	無滿足條件好友
newwed002	选择异性好友	選擇異性好友
newwed001	1、男女双方均可对好友列表中≥36级且在线的异性好友求婚<br>2、发出求婚请求后，需要等待对方同意<br>3、求婚成功后即可预约婚礼	1、男女雙方均可對好友列表中≥36級且線上的異性好友求婚<br>2、發出求婚請求後，需要等待對方同意<br>3、求婚成功後即可預約婚禮
newwed007	你在全世界向{0}发送了求婚告白	你在全世界向{0}發送了求婚告白
newwed006	你悄悄的向{0}发送了求婚	你悄悄的向{0}發送了求婚
newwed005	{0}年/{1}月/{2}日  {3}时{4}分{5}秒	{0}年/{1}月/{2}日  {3}時{4}分{5}秒
newwed004	您确定静悄悄的对心仪之人求婚？	您確定靜悄悄的對心儀之人求婚？
kfjjcsd4	战神徽章来自跨服英雄竞技“王者之风”	戰神徽章來自跨服英雄競技“王者之風”
newwed009	您确定消耗120神石在全世界对#C(#00FF00){0}#n表白您的爱慕之心？	您確定消耗120神石在全世界對#C(#00FF00){0}#n表白您的愛慕之心？
newwed008	{0}向你求婚，并送上情深意切的结婚宣言：	{0}向你求婚，並送上情深意切的結婚宣言：
kfjjcsd1	群英徽章	群英徽章
kfjjcsd3	群英徽章来自跨服英雄竞技“群英汇聚”	群英徽章來自跨服英雄競技“群英彙聚”
kfjjcsd2	战神徽章	戰神徽章
findBack12	贵族7及以上专属，花费{0}神石找回{1}%收益	貴族7及以上專屬，花費{0}神石找回{1}%收益
kfjjcqyhj1	1、海选期间，玩家挑战胜利获得海选积分会累计到公会海选积分中#H2、公会每日增长的海选积分达到标准可领取对应奖励#H3、领取奖励需要公会贡献度≥1000，奖励每日仅可领取一次	1、海選期間，玩家挑戰勝利獲得海選積分會累計到公會海選積分中#H2、公會每日增長的海選積分達到標準可領取對應獎勵#H3、領取獎勵需要公會貢獻度≥1000，獎勵每日僅可領取一次
kfjjcqyhj2	1、海选期间，玩家挑战胜利获得海选积分会累计到公会海选积分中#H2、海选结束后，公会海选积分排名前10，所有公会成员均可获得一份奖励#H3、奖励通过玩法奖励发放	1、海選期間，玩家挑戰勝利獲得海選積分會累計到公會海選積分中#H2、海選結束後，公會海選積分排名前10，所有公會成員均可獲得一份獎勵#H3、獎勵通過玩法獎勵發放
newwed014	<font color='#00FF00'>{0}</font>同意了你的求婚	<font color='#00FF00'>{0}</font>同意了你的求婚
newwed015	拒绝总比多情好，您拒绝了爱慕者#C(#00FF00){0}#n的求婚	拒絕總比多情好，您拒絕了愛慕者#C(#00FF00){0}#n的求婚
newwed016	你拒绝了<font color='#00FF00'>{0}</font>的求婚	你拒絕了<font color='#00FF00'>{0}</font>的求婚
newwed017	{0}拒绝了您的求婚！莫灰心，天涯何处无芳草，人间处处有春花，再重新寻找另一半吧！	{0}拒絕了您的求婚！莫灰心，天涯何處無芳草，人間處處有春花，再重新尋找另一半吧！
newwed010	您的神石不足，无法发送世界告白	您的神石不足，無法發送世界告白
newwed011	千里姻缘一线牵，你被<font color='#00FF00'>{0}</font>真情感动，接受他（她）的求婚，你们已经成为幸福的未婚夫妻，快去情侣家园看看他（她）吧！	千里姻緣一線牽，你被<font color='#00FF00'>{0}</font>真情感動，接受他（她）的求婚，你們已經成為幸福的未婚夫妻，快去情侶家園看看他（她）吧！
