messageId	desc	Turkishdesc
kfboss14	#H3) 当所有BOSS挑战剩余时间为0时则玩法关闭，查看挑战记录或者领奖可以前往点击通关大神雕像打开。#H4) 若单独挑战胜利则获得挑战奖励中的全部奖励，若组队挑战则每个成员从中获得其中一件奖励。#H注意：无论队伍中有几个玩家，每个成员都仅会获得其中一件奖励。	#H3、 Tüm BOSS mücadelesinde kalan zaman 0 olunca ilgili oyun yöntemi klapanır, mücadele geçmişine bakmak #H veya hediye almak için bölümün ustası heykeli ziyaret edilmelidir.#H4、 Eğer tekli mücadelede zafer kazanılırsa tüm hediyeler alınabilir, eğer grup mücadelesinde zafer kazanıldıysa her bir üye sadece 1 tür hediye kazanabilir.#H Dikkat: Ekipte kaç kişinin olduğu fark etmeksizin, her bir oyuncu sadece 1 tür hediye kazanır.
sz_pz001	精良	İyi
sz_pz002	史诗	Üstün
sz_pz003	传说	Seçkin
xyc025	<font color='#66FF00'>全服累积再许愿{0}次可开启<font color='#FFFF00'><a href='event:'><u>金币宝藏</u></a></font></font>	<font color='#66FF00'>Tüm sunucularda toplamda {0} dilek var, açılabilecek: <font color='#FFFF00'><a href='event:'><u>Altın hazine</u></a></font></font>
xyc026	今日已全服累积许愿{0}次，已开启金币宝藏{1}次	Bugün tüm sunuculardaki toplam dilek sayısı {0}, {1} kez altın hazine açıldı
WingPro2	<font color='#00ff00' size='12'>法攻：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>S.Sal.: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
WingPro3	<font color='#00ff00' size='12'>生命：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>Can: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
WingPro1	<font color='#00ff00' size='12'>物攻：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>F.Sal.: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
union24	退出公会将丢失#C(#00FF00)未完成的公会任务#n和#C(#00FF00)已抓战俘#n，是否确认退出	Birlikten çıkış yapılınca #C(#00FF00)tamamlanmamış birlik görevleri#n ve #C(#00FF00)yakalanmış esirler#n kaybolur, çıkış yapılsın mı?
WingPro7	<font color='#00ff00' size='12'>破挡：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>Blok kır: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
WingPro4	<font color='#00ff00' size='12'>暴击：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>Kritik: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
WingPro5	<font color='#00ff00' size='12'>免暴：+{0}({1})</font><br><font color='#ffffff' size='12'>下一级：{2}</font>	<font color='#00ff00' size='12'>Antikrit: +{0}({1})</font><br><font color='#ffffff' size='12'> Sonraki lv: {2}</font>
fwbl5	是否是使用2250神石50次宝轮	2250 kristal kullanarak 50 kez çark kullanılsın mı?
emsy24	3、通关第{0}层（{1}）（已达到） 	3, {0}ç katı geç ({1}) (Ulaşıldı) 
fwbl7	#C(#00c0ff){0}#n#C(#fffadb)获得#C(#66FF00){1}#n种相同的符文，获得【#C(#66FF00){2}#n】倍奖励，#A(#K(xxx))#U#C(#00c0ff)奖励明细#n#n#n	#C(#00c0ff){0}#n#C(#fffadb) çarkı çevirerek #C(#66FF00){1}#n tür benzer rün kazandı ve [#C(#66FF00){2}#n] kat hediye elde etti, #A(#K(xxx))#U#C(#00c0ff)Kazanç ayrıntıları#n#n#n
emsy22	2、拥有1个{0}英雄（已达到） 	2, 1 adet {0} kahramana sahip ol (Ulaşıldı) 
fwbl3	花费2250神石进行50次宝轮	2250 Kristal tüketerek 50 kez çark kullanılsın mı?
yzyxt002	玩法说明：#H1、点击挑战即可触发与魔神的战斗，魔神血量不回复；#H2、挑战魔神每次消耗1点行动力，行动力可消耗神石购买；#H#C(#FFff37)3、对魔神造成伤害、击杀魔神可以获得魔神积分，伤害越高、击杀魔神所用回合数越少获得的积分越多；#n#H4、玩家达到指定积分段即可领取积分段奖励，奖励请当日领取，次日清空；#H5、每日00：30开始挑战魔神，22：59分停止挑战魔神；#H6、23:00开始，将统计魔神跨服排行榜最终数据，并在次日00：00发放排行奖励；	Oyun yöntemi: #H1, jlbz6 etmeye tıklanarak anında şeytani yaratık savaşına başlanılabilir, şeytani yaratığın canı iyileştirilmez; #H2, Şeytani yaratıkla mücadele edilirken her seferinde 1 hak tüketilir, hak almak için kristal kullanılabilir; #H#C(#FFff37)3, Şeytani yaratığa zarar vererek, şeytani yaratığı öldürerek şeytan puanı kazanılır, zarar ne kadar yüksek ve tur sayısı ne kadar azsa kazanılan puan o kadar artar;#n#H4, Oyuncular belirtilen puanlara ulaştıkları zaman puan hediyelerini alabilirler, ödüller gününde alınmalıdır, ertesi gün sıfırlanırlar; #H5, Her gün 00:30'da şeytani yaratıık mücadelesi başlar, 22:59'da sona erer; #H6, 23:00'dan başlayarak sunuculararası şeytani yaratık sıralama verileri hesaplanır, ertesi gün 00:00'da sıralama ödülleri gönderilir;
yzyxt003	是否花费{0}神石购买行动力#H#C(#FF0000)提示：消耗神石和购买次数有关#n	{0} kristal tüketerek hak satın alınsın mı? #H#C(#FF0000) Uyarı: Hak satın almada tüketilecek kristal satın alma sayısıyla alakalıdır#n
fwbl8	#C(#00c0ff){0}#n#C(#fffadb)进行了50次宝轮，获得#C(#66FF00)1#n倍奖励#C(#66FF00){1}#n次，#C(#66FF00)6#n倍奖励#C(#66FF00){2}#n次，#C(#66FF00)30#n倍奖励#C(#66FF00){3}#n次，#n#A(#K(xxx))#U#C(#00c0ff)奖励明细#n#n#n	#C(#00c0ff){0}#n#C(#fffadb) 50 kez çark kullanıldı ve şunları kazandı: #C(#66FF00)1#n kat hediye #C(#66FF00){1}#n kez, #C(#66FF00)6#n kat hediye #C(#66FF00){2}#n kez, #C(#66FF00)30#n kat hediye #C(#66FF00){3}#n kez, #n#A(#K(xxx))#U#C(#00c0ff)Kazanç ayrıntıları#n#n#n
wed42	是否确定花费{0}金币离婚，离婚后部分夫妻技能失效且今日无法进行求婚或被求婚	{0} altın tüketilerek boşanılsın mı? Boşandıktan sonra bazı evlililk etkileri kaybolur ve bugün evlilik teklifi yapılamaz ve alınamaz
ywdb18	活动将在14:05、19:05开启	Etkinlik 14:05 ve 19:05'de açılır
llsr5	#C(#ffffff)#C(#00ff00){0}#n购买了#C({1}){2}#n *{3}	#C(#ffffff)#C(#00ff00){0}#n, #C({1}){2}#n *{3} satın aldı
nuli14	花费神石或魔晶立即获得该奴隶1小时训练经验	Kristal veya bağlı kristal tüketerek anında bu esirin 1 saatlik eğitim TEC'i kazanılabilir
union18	是否使用{0}神石，购买个人贡献	{0} kristal kullanarak, kişisel katkı alınsın mı?
guitian	膜拜	Takdir
noble2	#C(#ffffff)已开启超级贵族,这是称霸全服的节奏啊！#n	#C(#ffffff) Süper VIP açtı, artık bundan sonra onu kimse tutamaz!#n
noble1	#C(#ffffff)在龙骑士中再消费：#C(#00ff12){0}#nQ点，即可升级为#C(#f6ff00)贵族{1}#n#n	#C(#ffffff) Tekrardan #C(#00ff12){0}#nKristal harcayarak, anında #C(#f6ff00)VIP {1}#n#n
dbx2	121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,	121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,
sky008	确定花费{0}神石开启领取奖励吗？	{0} Kristal tüketerek hediye alma açılsın mı?
fwxt8	[全部,等级1,等级2,等级3,等级4,等级5,等级6,等级7,等级8,等级9,等级10]	[Hepsi, seviye 1, seviye 2, seviye 3, seviye 4, seviye 5, seviye 6, seviye 7, seviye 8, seviye 9, seviye 10]
fwxt9	[等级4,等级5,等级6,等级7,等级8,等级9,等级10]	[Seviye 4, Seviye 5, Seviye 6, Seviye 7, Seviye 8, Seviye 9, Seviye 10]
zhanbu6	自动花费金币获取命魂至背包满为止？	Otomatik altın tüketerek çantayı dolduracak kadar yıldız toplansın mı?
zhanbu5	自动获取命魂至命魂格满或者金币不足。	Altın harcayarak otomatik olarak çantayı doldur.
zhanbu1	点击花费{0}金币获取命魂。	Tıklayarak {0} altın tüketip yıldız topla.
member2	充值神石：#C(#FFff37){0}#H#C(#FFFFFF)奖励神石：#C(#FFff37){1}#H#C(#FFFFFF)充值神石：可以通过商城购买获得。#H奖励神石：其他途径获得。	Yükleme kristali: #C(#FFff37){0}#H#C(#FFFFFF) Hediye kristali: #C(#FFff37){1}#H#C(#FFFFFF) Yükleme kristali: Marketten satın alınarak elde edilir.#HHediye kristali: Farkı yöntemler kullanılarak elde edilir.
yxhzsd2	说明：#H1、兑换稀有道具需消耗英雄徽章#H2、英雄徽章可通过勇者英雄坛跨服排名奖励获得#H3、玩家可兑换的道具与个人等级有关	Açıklama: #H1, Nadir bulunan eşya takasında kahraman rozeti tüketilir #H2, Kahraman rozetleri, kahraman sunağı sunucular arası sıralamasına göre hediye edilir #H3, Oyuncuların takas yapabilecekleri eşyalar kendi seviyeleri ile alakalıdır
fwbl11	1、符文宝轮活动使用神石进行开启，每天第一次开启半价。每天24时重置。#H2、50次宝轮需要贵族4以上才可以使用。#H3、获得3个不同物品时，三个物品全部获得，每种1件。#H4、获得2个相同物品时，相同物品翻6倍，剩下物品获得1件。#H5、获得3个相同物品时，相同物品翻30倍。	1, Rün çarkı etkinliği kristal kullanılarak açılabilir, her gün ilk açılış yarı fiyatınadır. Her gün 24'te yenilenir.#H2, 50 kez çark kullanma özelliğini sadece VIP 4 ve üstü oyuncular kullanabilir.#H3, 3 adet farklı eşya kazanıldığı zaman, kazanılan eşyaların her türünden 1 adet kazanılır.#H4, 2 adet aynı eşya kazanıldığı zaman, aynı eşyalardan 6 kat, kalanlardan 1 adet kazanılır.#H5, 3 adet aynı eşya kazanıldığı zaman, aynı eşyalardan 30 kat kazanılır.
denglu1	今日剩余领奖次数:{0}	Bugün kalan hediye hakkı: {0}
yxxt26	#U#C(#00FF00)#A(#K(dlg,OPEN_HEROFORUMSHOP))[前往获取]#n#n#n	#U#C(#00FF00)#A(#K(dlg,OPEN_HEROFORUMSHOP))[İlerleyip Al]#n#n#n
yxxt28	解雇条件：#H1、该英雄不在出阵位或助阵位#H2、英雄星级低于当前英雄最大星级3星#H3、英雄星级不低于当前英雄最大星级3级，但有2个及以上相同英雄#H#C(#FF0000)解雇需谨慎，紫色英雄用于进化更高阶英雄#n	Atma şartları: #H1, Kahraman savaşta veya yardım dizilişinde yer almamalıdır #H2, Kahraman yıldız seviyesi mevcut kahramanın en yüksek yıldız seviyesinin 3 yıldız altında olmalıdır #H3, Kahraman yıldız seviyesi mevcut kahramanın en büyük yıldız seviyesinin 3 seviye üstünde olmamalıdır, ama 2 adet ve üstü aynı türden kahraman varsa #H#C(#FF0000) Atma işlemi dikkatli bir şekilde yapılmalıdır, mor kahramanlar kahraman kat geliştirilme yükseltmede kullanılabilir#n
zbxt14	神铸 	Birleştirme 
duke19	Buff等级：{0}级	Etki seviyesi: {0} lv
slxt016	神龙属性在以下玩法中生效（仅对主角生效）：#H英雄竞技#H勇斗领主#H劫宝#H野外夺宝#H组队爬塔#H公会魔神#H魔兽入侵#H荣耀之战#H城主轮值#H跨服竞技	Ejder özellikleri aşağıdaki oyun yöntemlerinde etkilidir (Ana kahramana etki verir): #HArena#HKahramanlar arenası#HYağma#HVahşi yağma#HParti kulesi#HCesur oyunu#Hİstilacılar#HŞeref savaşı#HBirlik savaşı#HSunucu arenası
wed83	#H6、参与玩家可向新婚夫妻赠送贺礼进行祝福#H7、夫妻双方可进行宣誓进行深情表白#H8、完成婚礼后激活婚戒和戒灵系统，可进行锻造以及精炼操作#H9、玩家可前往圣辉城NPC神父处花费200000金币进行离婚，离婚后当天无法继续#H求婚或被求婚	#H6, Katılan oyuncular yeni evli çifti kutlamak için onlara şükranda bulunurlar #H7, Çift birbirlerine yemin ederek aşklarını ilan edebilirler #H8, Düğün tamamlandıktan sonra düğün yüzüğü ve yüzük ruhu sistemi aktifleşir #H9, Oyuncular ihtişam şehrindeki NPC Peder'de 200000 atın harcayarak boşanabilir, boşanılan gün #H evlilik teklif ve kabul edilemez
dbxl	80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,	80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,
pet15	是否花费48神石开启转转乐?	48 Kristal tüketilerek çarkıfelek açılsın mı?
tili3	是否花费20神石或者魔晶购买50点体力?	20 kristal veya bağlı kristal tüketerek 50 dayanıklılık alınsın mı?
dropss4	1、每次投入指定数量的充值神石，会在对应范围内返还玩家奖励神石；#H2、充值神石不足无法参与；#H3、每个档次的奖项只能参与一次；#H4、玩法开启后持续至所有档次奖项完成，然后该玩法结束。	1, Her gün belirtilen sayılardan yüklenmiş kristal konularak, belirtilen ölçülerde oyuncular kristal hediyesi kazanabilirler; #H2, Yükleme kristali yetersizse katılınamaz; #H3, Her bir aşamanın hediyeleri sadece 1 kez alınabilir; #H4, Oyun yöntemi başladıktan sonra tüm aşamaların hediyeleri alınana kadar devam eder, daha sonra oyun yöntemi sona erer.
dropss6	充值神石：#C(#FFff37){0}#n#HQ点商城购买的神石，可用于神石转转乐	Yükleme kristali: #C(#FFff37){0}#n#HQ parası marketinden kristal satın alınabilir ve kristal çarkıfeleğinde kullanılabilir
dropss7	奖励神石：#C(#FFff37){0}#n#H其他途径获得神石，无法用于神石转转乐	Hediye kristali: #C(#FFff37){0}#n#H Diğer yöntemlerle elde edilir, kristal çarkıfeleğinde kullanılamaz
dropss1	拿出<font color='#00EE00'>{0}</font>充值神石，接受神灵恩泽变出更多神石！	<font color='#00EE00'>{0}</font> ödeme kristali kullanarak, ejder şövalyeden daha fazla kristal kazan!
dropss2	至少获得<font color='#00EE00'>{0}</font>奖励神石，更有机会暴击再得<font color='#00EE00'>{1}</font>奖励神石	En az <font color='#00EE00'>{0}</font> hediye kristal kazanılır, kritik oluşmasıyla <font color='#00EE00'>{1}</font> yüklenmiş kristal kazanma şansı vardır.
dropss3	您已完成了所有档次奖项	Tüm aşamaların hediyelerini tamamladın
zdfb18	1、组队副本需3人组队且队伍中同时有攻击职业，辅助职业及防御职业存在时才能进入战斗。#H2、每天免费收益3次，收益为零时可以继续挑战。#H3、贵族等级越高，可以购买越多的收益次数。#H4、战斗中出手顺序为绿龙祭祀＞红龙刺客＞金龙武士。	1, Grup zindanı için 3 kişilik bir grup ve ekibin içinde saldırı mesleğinden, yardımcı meslekten ve savunma mesleğinden oyuncular olmalıdır.#H2, Her gün ücretsiz 3 kez kazanç alınabilir, kazanç sıfırlandığı zaman mücadeleye devam edilebilir.#H3, VIP seviyesi ne kadar yüksekse, alınabilir kazanç hakkı da o kadar artar.#H4, Savaşta saldırı sıralaması şu şekildedir yeşil ejder adağı＞kırmızı ejder suiakstçisi＞altın ejder savaşçısı.
pet2	是否花费10神石进行培养？	10 kristal tüketerek eğitim yapılsın mı?
emsy17	是否消耗20魔晶购买50点体力（若魔晶不足则消耗神石）	20 bağlı kristal tüketerek 50 dayanıklılık alınsın mı? (Eğer bağlı kristal yetersizse kristal tüketilir)
zdfb12	 确定要将该玩家请离队伍吗？	 Bu oyuncu takımdan gönderilsin mi?
djbk_tip01	1、30级开启劫宝#H2、每天14:00-19:30每隔半小时开启一次#H3、每次活动有四只运宝地精#H4、玩家击败拥有宝物的地精或玩家，且占领一定时间后可获得奖励#H5、劫宝获得的圣灵碎片可在地精宝库中兑换稀有的装备和命魂#H6、每次劫宝活动最多持续十分钟	1, 30 seviyede yağma etkinliği açılır #H2, Her gün 14:00-19:30 arasında her yarım saatte 1 kez açılır #H3, Her etkinlikte sadece 4 adet cincüce nakliye yapar #H4, Oyuncular hazineye sahip cincüceleri veya oyuncuları yenerek ve hazineyi belli bir süre ellerinde tutarak hediyeleri kazanabilirler #H5, Yağmadan ruh parçası kazanılır ve cincüce dükkanından ekipman ve yıldızla takas edilebilir #H6, Her bir yağma etkinliği 10 dakika sürer
hjbx2	本次开启需消耗{0}个	Bu açılışta {0} adet tüketilecek
pet9	#C(#ffffff)1.每次培养消耗10神石，成功后会提升相应属性#H#C(#66FF00)2.培养有可能失败#n#H3.培养失败后会获得一定幸运值#H4.幸运值越高培养成功率越高#H5.当所有属性培养到最大值时宠物便可以升星。	#C(#ffffff)1. Her eğitimde 10 kristal tüketilir, başarılı eğitimden sonra ilgili özellikler artar #H#C(#66FF00)2. Eğitimde başarısız olma ihtimali de vardır #n#H3. Eğitim başarısız olduktan sonra belli bir oranda şans değeri kazanılır #H4. Şans değeri ne kadar yüksekse eğitimdeki başarı oranı da o kadara artar #H5. Tüm özellikler en yüksek seviyeye kadar eğitilince evcil yıldızı geliştirilebilir.
