messageId	desc	FrDesc
kfzdjj48	匹配战斗需要组成3人队伍才可进行	il faut une équipe de 3 joueurs pour l'assortiment 
kfzdjj49	你不是队伍队长，无法进行匹配	vous n'êtes pas le capitaine de l'équipe et ne pouvez pas démarrer l'assortiment ．
kfzdjj50	队伍人数不足，无法进行匹配	pas assez de joueurs pour l'assortiment 
kfzdjj51	操作频繁，请稍后	opération fréquente ,essayez plus tard 
kfzdjj52	你不是队伍队长，无法取消匹配	vous n'êtes pas le capitaine de la guilde et ne pouvez pasannuler l'assortiment ．
kfzdjj53	活动期间，不可进行此操作	pendant l'activité ,on ne peut pas effectuer cette opération 
kfzdjj54	玩家名字：{0}	nom du joueur ：{0}
kfzdjj55	你还没加入战队	vous n'avez pas participé à l'équipe 
kfzdjj56	您的队伍人数已满	votre équipe est pleine
kfzdjj57	#C(#00ff00)战队说明#n：#H1、玩家必须创建或加入战队才可参与跨服组队竞技。#H2、战队创建者为队长，队长有修改战队资料、踢出队员、解散战队、邀请队员、转移队长等权限。#H3、战队最多允许3名队员，战队成员共享战队积分，每一名队员的竞技结果均会影响战队积分。#H4、竞技场通过#C(#fbfe00)战队积分#n进行奖励结算，个人积分仅用于评定玩家每场比赛的表现，个人积分、战队积分将在每次月结之后清空。	#C(#00ff00)explications de l'équipe #n：#H1、on doit créer une équipe ou faire partie d'une équipe pour participer au concours en groupe inter-serveur.#H2、fondateur de l'équipe est le capitaine qui peut modifier les infos de l'équipe ,faire sortir un équipier ,disperser l'équipe,inviter l'équipier et céder le capitaine .#H3au plus de 3 équipiers dans une équipe et les équipiers partagent les points de l'équipe,et les résultats de chaque équipier influence les points de l'équipe .#H4、d'après les points de l'équipe,#C(#fbfe00)le système de l'arène règle #n la récompense ，les points personnels sont pour l'évaluation de la performance du joueur dans chaque round . les points de l'équipe et les points personnels sont reinitialisés après le règlement mensuel.
kfzdjj58	#C(#FFFF00)比赛规则#n：#H1、玩家需要组建3人队伍才可匹配比赛，推荐同一战队的玩家组队进行匹配。#H2、匹配时将会根据队伍内玩家的战队积分匹配积分相近的队伍进行战斗，战斗胜利增加积分，失败扣除积分,战队积分相差越大，低分队伍胜利获得的积分越多，失败扣除的积分越少。#H3、每日前10场战斗将会获得#C(#FF00FF)坐骑培养石#n的额外奖励。	#C(#FFFF00)règles du concours #n：#H1、on doit organiser une équipe de 3 joueurs pour assortir le match ,il est recommandé que les joueurs de la même équipe assortissent un match .#H2、lors de l'assortiment ,d'après les points de l'équipe du joueur au sein de l'équipe ,le système assortit les équipes avec les points de l'équipe similaires ,le vainqueur du match gagne les points et le perdant perd les points, les points correspondants à la différence de points entre les deux équipes .#H3、on peut recevoir dans les 10 premiers matchs tous les jours la récompense supplémentaire de #C(#FF00FF)la pierre de formation de la monture #n.
kfzdjj59	#H#C(#ffff00)奖励规则#n：#H1、#C(#0df6ff)日结#n：每周二、四、六进行日结，日结根据战队积分奖励荣誉值，荣誉值可兑换道具。#H2、#C(#0df6ff)周结#n：每周末进行周结，周结根据战队排名奖励功勋值，功勋足够时可佩戴勋章，勋章会增加主角基础属性。#H3、#C(#0df6ff)月结#n：每4周进行一次月结，月结奖励双倍功勋，月结之后战队积分清空。#H4、结算周期前战斗满10场才可获得奖励，奖励将在结算日通过邮件发放，结算前离开或解散战队将无法获得奖励。	#H#C(#ffff00)règles de récompense #n：#H1、#C(#0df6ff)règlement journalier #n：on peut recevoir l'honneur d'après les points de l'équipe dans le règlement journalier du  mardi ,jeudi ,et samedi , on peut utiliser l'honneur pour échanger l'objet. #H2、#C(#0df6ff)règlement hebdomadaire #n：on peut recevoir l'exploit d'après le classement de l'équipe dans le règlement hebdomadaire du week-end ，on peut porter l'insigne après avoir acquis les exploits suffisants et l'exploit peut augmenter l'attribut de base du héros .#H3、#C(#0df6ff)règlement mensuel#n：on peut recevoir le double exploit dans le règlement mensuel chaque 4 semaines，les points de l'équipe et les points personnels sont reinitialisés après le règlement mensuel.#H4、on peut recevoir la récompense après 10 tours de combat vavant la fin du règlement ,et on ne  peut pas recevoir la récompense si l'on sort de l'équipe ou disperse l'équipe avant le règlement .
kfzdjj60	是否确定离开跨服组队竞技活动？	quittez l'activité du concours en groupe inter-serveur ?
kfzdjj61	不在活动时间内	en hors de l'activité
kfzdjj62	战队名字有敏感字符，请重新输入	le nom de l'équipe contenant le mot illégal ,ré-entrer !
kfzdjj63	荣誉#H来源于跨服组队竞技日结奖励	honneur #Hacquis dans la récompense du règlement journalier 
kfzdjj64	当前为第{0}次刷新，需要消耗{1}荣誉	Fois {0}，il faut consommer {1}honneurs
kfzdjj65	荣誉不足，无法刷新	pas assez d'honneur pour le renouvellement 
kfzdjj66	当前为第{0}次刷新，需要消耗{1}荣誉#H#C(#ff0000)注：刷新次数越多，消耗荣誉越多#n	Fois {0}，il faut consommer {1}honneurs#H#C(#ff0000)astuce：honneur consommé correspond au nombre du renouvellement #n
slxtlm001	龙脉90级开启	ouvert au niveau 90 de la veine du dragon 
slxtlm002	等级不足，无法开启龙脉	pas assez de niveau pour ouvrir la veine du dragon 
slxtlm003	等级不足，无法激活该龙脉	pas assez de niveau pour activer la veine du dragon 
slxtlm004	材料不足，无法激活该龙脉	pas assez de matériaux pour activer la veine du dragon
slxtlm005	材料不足，无法进化	pas assez de matériaux pour évoluer la veine du dragon
slxtlm006	进化值	valeur d'évolution 
slxtlm007	#U#C(#00FF00)#A()龙脉总属性	#U#C(#00FF00)#A()attributs totaux
slxtlm008	1、龙脉一共有9个部位：金脉、木脉、水脉、火脉、土脉、时脉、幻脉、日脉、月脉；#H2、每个部位追加神龙基础属性，部位等级越高，所追加的神龙属性越高；#H3、每个部位有7个品质，龙脉部位品质越高，所追加的神龙属性越高；#H4、激活龙脉部位需要消耗特定的道具；#H5、龙脉等级和品质达到标准可以激活指定技能。	1、il y a 9 emplacements dans la veine de dragon：veine d'or 、veine de bois 、veine d'eau 、veine de feu 、veine de terre 、veine de temps 、veine de magie 、veine de soleil 、veine de lune ；#H2、plus haut le niveau ,plus haut les attributs；#H3、chaque emplacement a 7  qualités ,plus haute la qualité ,plus haut les attributs；#H4、il faut consommer un objet spécifique pour activer la veine de dragon；#H5、quand le niveau et la qualité de la veine de dragon remplissent la condition, il permet d 'activer une compétence.
slxtlm009	龙脉属性:#H{0}	attribut de la veine du dragon :#H{0}
slxtlm010	当前部位等级之和：	niveaux totaux :
slxtlm011	今日剩余免费升级次数：{0}/10	chances gratuites restantes aujourd'hui pour l'amélioration :：{0}/10
slxtlm012	材料不足，无法升级	pas assez de matériaux pour l'amélioration 
slxtlm013	阶	niveau 
doubleelevent001	说明：#H1、兑换稀有道具需消耗王者徽章#H2、王者徽章可通过“双十一活动”-豪气冲天活动排名奖励获得	explications ：#H1、il faut consommer l'insigne du roi pour échanger l'objet rare  #H2、on peut acquérir l'insigne du roi dans la récompense du classement "grande richesse "de l'activité du 11 novembre 
doubleelevent002	我的王者徽章:{0}	mon insigne du roi:{0}
doubleelevent003	王者徽章不足	pas assez d'insignes du roi 
doubleelevent004	未开始	l'activité ne commence pas 
doubleelevent005	原价:{0}	prix original: 
doubleelevent006	现价:{0}	prix actuel:
doubleelevent007	仅限#C(#fbfe00)充值神石#n购买	pour l'achat #C(#fbfe00)avec #n la pierre divine 
doubleelevent008	购买不限神石类型	on peut l'acheter avec n'importe quel genres de pierre divine 
doubleelevent009	剩余:{0}/{1}	restant :{0}/{1}
doubleelevent010	1、活动期间内，秒杀会出现各种低价秒杀道具；#H2、秒杀来袭前，只能预览下一波次道具；#H3、每波秒杀都会刷新界面出现的道具；#H4、活动期间秒杀商品每天不定时刷新；#H5、秒杀商品分为限时、限量商品，商品剩余数量为0或剩余时间为0时无法秒杀，请抓紧机会；	1、dans l'activité ,il y a objets divers à bon prix dans l'achat immédiat ；#H2、on peut voir à l'avance la prochaine vague d'objets avant l'arrivée de l'achat immédiat；#H3、chaque achat immédiat peut rafraîchir les objets dans l'interface ；#H4、pendant l'activité ,les objets de l'achat immédiat sont rafraîchi dans le temps aléatoire toute la journée ；#H5、objets de l'achat immédiat se divisent les objet dans le temps imparti et les objets quotas ,dépêchez-vous ；
doubleelevent011	秒杀倒计时:	compte à rebours de l'achat immédiat:
doubleelevent012	下波开始时:	temps de la prochaine vague :
wed85	你目前尚未结婚或者未完成婚礼无法举办派对！	vous êtes célibataire ou n'avez pas fini le mariage ,vous ne pouvez pas organiser une fête !
wed86	举办#C(#00ff00){0}#n将会消耗#C(#00ff00){1}#n神石！#H#C(#ff0000)提示：每人每天仅能开启一场派对	organisation de #C(#00ff00){0}#n consomme #C(#00ff00){1}#n pierres divines！#H#C(#ff0000) note ：chaque joueur peut organiser seulement une fête chaque jour 
wed87	高档派对	fête avancée
wed88	豪华派对	fête de luxe 
wed89	跨服派对	fête de l'inter-serveur 
wed90	[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]	[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]
wed91	[20,40]	[20,40]
wed93	【{0}】和【{1}】举办了【{2}】，永远幸福快乐！	【{0}】et 【{1}】ont célébré【{2}】，soient heureux et joueurs pour pour toujours!
wed94	{0}年{1}月{2}日	{0}/{1}/{2}
wed95	您的亲密值不足，快去举办派对吧！	votre intimité est insuffisante,empêchez vous à organiser la fête !
wed96	所有的红心每提升20级，您的亲密等级才能提升1级哟！#H夫妻双方亲密同时达到1级，获得称号#C(#00FF00)天作之合#n#H夫妻双方亲密同时达到2级，获得称号#C(#0DF6FF)相濡以沫#n#H夫妻双方亲密同时达到3级，获得称号#C(#FF00FF)白头偕老#n#H夫妻双方亲密同时达到4级，获得称号#C(#FFFF00)不离不弃#n#H夫妻双方亲密同时达到5级，获得称号#C(#ff0000)缘定三生#n	votre niveau d'intimité augmente 1 niveau après que tous les cœurs rouges augmentent 20 niveaux！#Hlorsque les niveaux  d'intimité du couple atteignent 1 ，on peut acquérir le titre#C(#00FF00)mariage par le dieu #n#Hlorsque les niveaux  d'intimité du couple atteignent 2，on peut acquérir le titre #C(#0DF6FF)Amour éternel en cas de difficulté #n#Hlorsque les niveaux  d'intimité du couple atteignent 3，on peut acquérir le titre#C(#FF00FF)Vieillir ensemble  #n#Hlorsque les niveaux  d'intimité du couple atteignent 4，on peut acquérir le titre #C(#FFFF00)Toujours ensemble  #n#Hlorsque les niveaux  d'intimité du couple atteignent 5，on peut acquérir le titre#C(#ff0000)Amour cosmique#n
wed97	您的等级不满{0}，无法提升您的亲密等级！	votre niveau est moins de {0} pour augmenter le niveau d'intimité 
wed98	确定消耗#C(#00ff00){0}#n亲密值，来提升等级吗？	consommez #C(#00ff00){0}#n la valeur d'intimité pour augmenter le niveau 
wed99	您确定开启免费的高档派对？#H#C(#ff0000)提示：免费派对每人终生只能开启1次	êtes vous sûr d'ouvrir la fête de haute gamme gratuite ？#H#C(#ff0000)astuce ：une fois gratuite pour un joueur toute la vie 
wed100	您选择了#C(#00ff00){0}#n，即将消耗您#C(#00ff00){1}#n神石。（免费次数不会消耗神石）	vous avez choisi #C(#00ff00){0}#n，il vous dépense #C(#00ff00){1}#n pierres divines（on ne perd pas de pierres divine en organisant la fête gratuite）
wed102	您确定消耗{0}神石选择豪华祝福赠送给新人吗？	êtes vous sûr de consommer {0} pierres divines pour acheter la bénédiction de luxe aux nouveauté mariés？
wed103	当前阶段：{0}	phase actuelle :{0}
wed104	下一阶段：{0}	phase prochaine :{0}
wed105	参与派对	participer à la fête 
wed107	1、亲密需要已婚玩家才能升级，亲密只对自己有效，伴侣的亲密等级不会影响到自己。#H2、亲密升级需要消耗亲密值。#H3、离婚后，亲密的等级效果保留，但不能继续升级。#H4、离婚后再结婚，亲密才可以继续提升等级。#H5、亲密值可以通过举办派对快速获取。#H6、亲密增加的属性均为全队属性。#H7、夫妻双方亲密同时达到指定等级，可以获得浪漫的结婚称号。#H8、结婚称号在离婚时称号失效，需重新结婚并达到条件才能获得；	1、seuls les joueurs mariés peuvent augmenter le niveau d'intimité，mais le niveau d'intimité d'époux (épouse ) n'augmente pas .#H2、on peut améliorer l'intimité en consommant la valeur d'intimité .#H3、le niveau d'intimité sera réservé après la divorce ,mais ne plus améliorable .#H4、l'intimité est améliorable après un nouveau mariage .#H5、il permet d'acquérir la valeur d'intimité vite en organisant des fêtes.#H6、les attributs acquis par l'intimité est disponible pour toute l'équipe .#H7、lorsque le couple atteint le niveau requis ensemble ,ils peuvent acquérir un titre du mariage spécifique #H8、le titre sera invalide après le divorce；
wed108	<font color='#fbfe00'>{0}</font>和<font color='#fbfe00'>{1}</font>在<font color='#fbfe00'>{3}</font>：<font color='#fbfe00'>{4}</font>举办<font color='#fbfe00'>{2}</font>	<font color='#fbfe00'>{0}</font>et <font color='#fbfe00'>{1}</font>dans <font color='#fbfe00'>{3}</font>：<font color='#fbfe00'>{4}</font>célèbrent<font color='#fbfe00'>{2}</font>
wed109	您的亲密等级已经达到顶级！	votre niveau d'intimité a atteint le plafond !
