messageId	desc
kfjjcwzzf2	王者之风活动时间：22:00-22:30
kfjjcwzzf3	决赛积分
kfjjcwzzf4	暂无排名数据
kfjjcwzzf5	王者之风尚未开始，活动第7天22:00-22:30开启
kfjjcwzzf6	决赛结束后，奖励通过玩法奖励发放
kfjjcwzzf7	活动第7天8:00-21:59可进行竞猜
kfjjcwdjc1	奖励说明：#H1、海选结束后确定获得决赛资格选手，决赛开始前可进行决赛第1名竞猜#H2、竞猜分为神石竞猜、金币竞猜，每种竞猜仅可选择1名选手#H3、王者之风结束后，结算竞猜结果并通过玩法奖励发放竞猜正确/错误奖励（金币竞猜错误无奖励）
mslx001	秒杀来袭倒计时:{0}
jnjh1	下一级效果预览
bianshenka01	是否使用{0}变身（使用相同的变身卡，变身时间不叠加)
lxdl	活动期间已连续登陆{0}天。
ljdl	活动期间已累计登陆{0}天。
knxf	今天已消费充值神石：{0}
kndlb	活动期间首次登陆
ownArena001	战斗力：{0}
ownArena002	积分不足
ownArena003	是否使用{0}跨服币增加1次挑战机会？
ownArena004	跨服币不足，可在本服进行购买
ownArena005	未上榜
ownArena006	活动尚未开始
ownArena007	海选积分：{0}
ownArena008	决赛积分：{0}
ownArena009	我的跨服币：{0}
ownArena010	免费挑战次数：{0}
ownArena011	没有足够的跨服币
ownArena012	跨服币：{0}
ownArena013	等级不足
ownArena014	龙骑殿堂
lantern001	活动说明：#H1、活动期间玩家可以消耗元宵币兑换指定商品#H2、元宵币可以在点灯高手活动中获得
lantern002	是否消耗{0}金币和1个普通花灯获得奖励
lantern003	是否消耗1个高级花灯获得奖励
lantern004	金币不足
lantern005	普通花灯不足
lantern006	高级花灯不足
lantern007	我的点灯积分：{0}
lantern008	我的排名:未上榜
lantern009	我的排名:{0}
lantern010	点灯积分达到{0}
lantern011	达标人数{0}
lantern012	活动说明：#H1、活动期间根据玩家获得的点灯积分来进行排行#H2、玩家每天的点灯积分达到一定数量才会进行排行#H3、根据不同的排名发放不同的排名奖励，奖励将通过邮件的形式于每日00:00发送#H4、跨服榜前100名玩家可获得丰厚奖励#H5、玩家可通过下方按钮查看今日排行和昨日排行#H6、本服前10名玩家可获得丰厚奖励#H7、跨服排名30分钟更新，每日23:58至次日00:00分为结算时间，此间获得的点灯积分不会被计入排行榜，点灯积分排行每日清零#H8、本服点灯积分排行实时更新
lantern013	达标条件：积分≥{0}
lantern014	{0}不足
lantern015	积 分 ≥ {0}
lantern016	#C(#00FF00){0}.{1}
lantern017	#U#C(#00FF00)#A(c1)A.{0}
lantern018	#U#C(#00FF00)#A(c2)B.{0}
lantern019	#C(#00FF00)元宵佳节，欢乐猜灯谜。猜中灯谜奖励灯谜礼包，开启礼包有各种惊喜等着你哦。是否现在开始猜灯谜？
lantern020	#U#C(#00FF00)#A(star)我要猜灯谜({0}/{1})#n#n#n
lantern021	今日猜灯谜次数已用完，请明天再来吧。
lantern022	今日猜灯谜次数已用完，请明天再来吧。
lantern023	是否花费{0}神石购买一次猜灯谜机会?
lantern024	猜谜次数已用完，请先购买猜谜次数
lantern025	#C(#00FF00){0}
lantern026	是否前往圣辉城NPC处猜灯谜，若当前在副本、爬塔将离开场景并视为结束。
mlqrj001	情侣酷炫时装，寒风刺骨的冬日给您带去爱的温暖：#H1、单独出售情侣时装衣服，支持赠送好友功能。#H2、情侣其他时装可以通过对应的活动奖励获取。#H3、赠送好友，自己则可以获取对应的返利奖励哟。
mlqrj002	赠送好友可获得一定返利
mlqrj003	魅力币不足
mlqrj004	魅力币
mlqrj005	魅力币大兑换，土豪大礼送送送：#H1、魅力币足够，则可以兑换珍稀道具。
mlqrj006	亲密值加成{0}%
mlqrj007	双方魅力值增加{0}
mlqrj008	累计魅力值：{0}
mlqrj009	今日魅力值：{0}
mlqrj010	个人累计魅力值达到{0}
mlqrj011	魅力排行，谁有大魅力：#H1、本服魅力排行：每天根据玩家个人的魅力值进行排名。排行实时更新，每日24:00结算，次日00:00根据最终本服排名发放奖励。通过邮件发送。#H2、跨服魅力排行：每天根据玩家个人的魅力值进行排名。排行整点更新，每日23:58结算，次日00:00根据最终跨服排名发放奖励。通过邮件发送。#H3、排行的是今日魅力值。统计玩家当日获得的魅力值，每日24:00点清0。
mlqrj012	已赠送99朵玫瑰花个数：{0}
mlqrj013	达标人数：{0}
mlqrj014	赠送“99朵玫瑰花”{0}个达标{1}人
mlqrj015	{0}点魅力值
mlqrj016	免费
mlqrj017	您当前没有可赠送的{0}
mlqrj018	达标条件：今日魅力值≥{0}
mlqrj019	无
mlqrj020	确定要赠送#C(#00FF00)【{0}】#n个#C(#00FF00)【{1}】#n给#C(#00FF00)【{2}】#n，他将会收到#C(#00FF00)【{3}】#n魅力值。您自己将会获得#C(#00FF00)【{4}】#n魅力值以及道具奖励哟
mlqrj021	您确定要花费#C(#00FF00)【{0}】#n神石赠送#C(#00FF00){1}#n个#C(#00FF00)【{2}】#n给#C(#00FF00)【{3}】#n
mlqrj022	提示：送人玫瑰，自己将获得的{0}魅力值
mlqrj023	提示：赠送好友{0}可获得随机返利礼包
mlqrj024	送人玫瑰，手有余香：#H1、活动期间，有两种玫瑰可以赠送。（1朵玫瑰花和99朵玫瑰花）#H2、1朵玫瑰花获取途径：副本，英灵神殿。#H3、99朵玫瑰花获取途径：商城购买以及活动奖励。#H4、送他人玫瑰时，他人将会收到魅力值奖励，自己也将会收到魅力值奖励以及道具奖励。
mlqrj025	玫瑰返利，巨额奖励等你拿：#H1、赠送“99朵玫瑰花”达到一定个数。#H2、贵族达到一定等级则可以领取对应的奖励。
mlqrj026	亲密加成，魅力目标：#H1、活动期间开启派对亲密值获得额外加成，开启派对夫妻双方增加一定的魅力值。#H2、活动期间当个人魅力值累积达到一定时可领取相应的奖励，每个档次仅限领取一次。
mlqrj027	情人专题目标，达成目标送大礼，海量奖励等你拿：#H1、举办派对目标。#H2、订婚戒指佩戴目标。#H3、情侣时装穿戴，升星，升阶目标。
zshy1	消费金币：
zshy2	消费神石：
nsll1	兑换消耗60年兽碎片，是否确认兑换。
nsll2	年兽碎片不足，抽奖可额外获得年兽碎片。
nsll3	消耗福气临门：
nsll4	活动已结束
emsy001	该系统26级开放，敬请期待
nsll5	福气临门兑换道具不足
nsll6	剩余抽奖次数不足
khlg001	疯狂抢购乐说明：#H1、每日提供一种超值礼包进行全服秒杀，秒杀时间为12:00-22:00期间。#H2、每日全服限量抢购5个超值礼包，抢玩即止。
khlg002	秒殺來襲倒計時：{0}
khlg003	秒杀商品已售空，请等待下次秒杀！
khlg004	是否花费{0}神石购买{1}
khlg005	活动尚未开始，无法购买
khlg006	#C(#1A96D6)#C(#00FF00){0}#n成功抢购到#C(#00FF00){1}#n+#C(#00FF00){2}#n
khlg007	全服剩餘：{0}/{1}
cjhb001	额外返回奖励:{1}*{0}
cjhb002	总获利:{0}
cjhb003	价格:{0}
cjhb004	立即返还:{0}
cjhb005	花费{0}充值神石，购买返利礼包，每位玩家每次只能购买一个礼包
cjhb006	1970/1/1 00:00:00
cjhb007	{0}年{1}月{2}日
cjhb008	购买礼包后开始计算
cjhb009	{0}神石
kfown001	是否确认使用{0}金币进行一次竞猜
kfown002	是否确认使用{0}神石进行一次竞猜
kfown003	是否花费{0}跨服币完成一次刷新
kfown004	跨服币不足
kfown005	当前购买消耗{0}跨服币
xztfk	星座天赋卡
dw1	[全部,生命雕纹,物攻雕纹,法攻雕纹,暴击雕纹,免暴雕纹,破挡雕纹,格挡雕纹,破防雕纹,免破雕纹]
dw2	[全部,等级1,等级2,等级3,等级4,等级5,等级6,等级7,等级8,等级9,等级10]
dw3	80级开放
dw4	宝石封印80级开放
dw5	需消耗{0}个封印石提升封印等级
dw6	数量不足
dw7	雕纹不足
dw8	封印石不足，无法封印
dw9	确定消耗{0}个封印石提升至等级{1}
dw10	[等级4,等级5,等级6,等级7,等级8,等级9,等级10]
dw11	封印成功，封印等级提升至{0}级
dw12	可以合成
dw13	合成成功
dw14	已达最高等级
dw15	雕纹已经为最高等级，无法再合成
dw16	雕纹孔不足
dw17	不能镶嵌相同类型雕纹
godwarchest001	剩余购买时间：
godwarchest002	剩余有效期：
godwarchest003	需当日充值{0}神石
godwarchest004	当日已充值{0}神石
godwarchest005	当日充值神石不足
godwarchest006	是否花费#C(#FF0000){0}充值神石#n购买宝箱，每位玩家只能购买一个宝箱
dhsd009	镜·精灵大陆
sqsz001	{0}个神造石
sqsz002	神造等级：{0}/{1}级
sqsz003	当前神造石：{0}个
sqsz004	神造等级：{0}
sqsz005	神造石不足
sqsz006	1、圣器神造需消耗道具神造石。#H2、圣器神造后，可对穿戴该圣器的英雄属性进行百分比加成。#H3、百分比加成对坐骑、神龙、称号属性无效。#H4、出售圣器返还神造石，返还数量与神造等级有关，等级为0时无神造石返还#H5、参与黄金宝箱充值活动可获得神造石
gmshop1	积分不足
gmshop2	1.感谢您对我们游戏做出的贡献#H2.您可以使用gm积分兑换以下道具#H3.我们会不断更新可以兑换的道具
lcfl01	说明：#H1、活动期间，每天购买达到对应数量的神石，可以领取“今日购买神石奖励”。#H2、活动期间，累计购买神石天数与购买神石数量都达到对应要求，可以领取“连充宝箱奖励”。#H3、“今日购买神石奖励”会根据相应档次的累计完成天数的增加而提升奖励。#H4、每天奖励会在0点定时刷新，请及时领取奖励。
mytm1	我的战俘
mytm2	行动力不足
mytm3	您当前行动力为{0}，是否使用#C(#00FF00){1}#n神石购买1次行动力
mytm4	前方游荡着一群魔域怪兽，<br>正在前进道路上恶狠狠的盯着您
mytm5	您在探索时发现了<font color='#00FF00'>{0}</font>
mytm6	<font color='#FFFF00'>战斗力：{0}</font>
mytm7	今日可购买行动已达上限
mytm8	米
mytm9	人
mytm10	魔域探秘说明：#H1.每人每天免费探索10次，每次消耗1点行动力#H2.每天可额外购买10点行动力，每点消耗20神石#H3.探秘随机触发答题通关、拦路魔怪、魔域宝箱、抓捕战俘四个事件#H4.探索深度越深，事件奖励越高，怪物战斗难度越大#H5.探秘成功可获得奖励并前进，失败则获得较少奖励并后退
mytm11	#H#H战俘特殊说明：#H1.每次探秘有机会偶遇当前深度排行上下10名内的玩家，战胜后有机会抓为战俘#H2.战俘战斗力越高，公会资源产出和剩余时间有机会越多#H3.战俘只在每个整点时间产出公会资源，必须领取才能获得#H4.VIP等级越高，战俘可抓数量越多#H5.战俘剩余时间内不能释放，请根据剩余可抓数量酌情抓捕
backplay001	今日充值神石数:{0}
backplay002	今日已累计消费神石:{0}
backplay003	累计充值达到{0}神石
backplay004	累计消费{0}神石
lcfl02	今日已累计购买：{0}神石
lcfl03	完成条件：当天累计购买{0}神石
lcfl04	已完成{0}天
zbxt001	贵族等级不足
unionTask001	冷却时间：{0}
unionTask002	邀请提星
unionTask003	不能协助自己提星
unionTask004	您没有公会任务，邀请失败
unionTask005	邀请失败，任务已满星
herojuexing01	觉醒玩法在主角160级开启
herojuexing02	该英雄未满足觉醒条件。
herojuexing03	该英雄暂未开放觉醒。
herojuexing04	该英雄未满足觉醒条件。
herojuexing05	需要主角达到{0}级
herojuexing06	需要英雄达到{0}级
herojuexing07	需要英雄达到{0}星
herojuexing08	#U#C(#FF0000)#A(#K(dlg,EMSY))[需要主角达到{0}级]#n#n#n
herojuexing09	#U#C(#00FF00)#A(#K(dlg,EMSY))[需要主角达到{0}级]#n#n#n
herojuexing10	英雄觉醒道具不足！
herojuexing11	#U#C(#00FF00)#A(#K(dlg,OPEN_YXSD))[前往获取]#n#n#n
NumberUtilities2	{0}天{1}小时{2}分钟
yxsd1	贵族{0}用户每天可购买{1}次行动力。#H今日剩余购买次数：{2}次。#H今日剩余免费次数：{3}次。
yxsd2	是否使用#C(#FFff37){0}#n神石，购买1点行动力。#H#C(#FF0000)提示：消耗神石数量与今日购买次数有关#n
yxsd3	1、挑战副本，胜利需消耗1点行动力，失败则不消耗行动力，行动力为0时不可挑战。#H2、需通关前置副本开启下一个副本，通关前置章节开启下一章节。#H3、玩家每日可额外购买行动力，贵族等级越高购买的数量越多。#H4、玩家每日可获得2次免费行动力，每日0点重置免费行动力和额外购买次数。#H5、每日也可通过精彩活动中的英雄宝珠活动，额外获得道具行动力。#H6、道具行动力及购买后未消耗的行动力不会被重置。#H7、挑战副本时优先消耗免费行动力和道具行动力，其次消耗购买的行动力。
yxsd4	请先通过前置章节
yxsd5	行动力不足
yxsd91	{0}[左神卫]
yxsd92	{0}[右神卫]
yxsd93	{0}[神卫]
swbk1	1、单次开启宝库消耗88神石或1个神王遗珠#H2、仅需800神石即可开启10次宝库（神王遗珠不可用于开启10次宝库）#H3、每次开启累计8神石进入神石奖池，且获得1点活动积分#H4、活动积分可用于活动奖励兑换（活动结束积分清零，请及时使用）#H5、活动结束后，神石奖池会被重置
swbk2	神石不足
swbk3	仅需800神石即可开启10次神王宝库#H（神王遗珠不可用于开启10次宝库）
swbk4	确定消耗88神石开启1次神王宝库#H（优先使用神王遗珠）
swbk5	确定消耗800神石开启10次神王宝库#H（神王遗珠不可用于开启10次宝库）
swbk6	#C(#ffffff)#C(#00ff00){0}#n获得#C({1}){2}x{3}#n#n
swbk7	#C(#ffffff)#C(#00ff00){0}#n获得#C({1}){2}神石#n#n
swbk8	活动尚未开启
swbk9	积分不足，不能兑换
swbk10	剩余数量{0}
qingming01	活动期间，每天购买神石数量达到目标即可领取奖励。
qingming02	今日累计购买神石：{0}
qingming03	活动期间，每天消费神石数量达到目标即可领取奖励。
qingming04	今日累计消费神石：{0}
qingming001	我的{0}
qingming002	#U#C(#00FF00)#A(#K(dlg,open_qingming_panel|5))使用钥匙#n#n#n
qingming003	正在开启
qingming004	确定消耗{0}神石开启{1}张卡牌
qingming005	此轮卡牌已全部开启,请开启下一轮卡牌
qingming006	正在开启
qingming007	未开启卡牌，无法开启下一轮
qingming008	还有未开启的卡牌，直接开启下一轮将无法获得本轮幸运钥匙
qingming009	已获得幸运钥匙数量：{0}
qingming010	已开启:{0}
qingming011	确定花费{0}神石开启抽取奖励吗？
qingming012	神石不足，无法开启。
qingming013	幸运钥匙已用完，参加清明踏青活动可获得幸运钥匙！
