stepIndex	nextStep	needLv	needReward	Exp	AwardNMoney	awardBindRMB	awardItems	taskType	taskParam	taskWhat	YuJiaZai	TaskName	TaskNo	Answer	AnswerType	talkType	Talk	npc	scene	desc	descNo	ChuFa	SpeialAc	trapIndex	loadingText	AnswerIcon	TaskGuide	Auto	Pos	FangKuiBiaoTi	FangKuiMiaoShu
6130	6140	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】飞舞羽翼#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】飞舞羽翼#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)飞舞羽翼#n	2	0	10613001	1241	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U飞舞的羽翼#n	     #C(#EE0000)115级可接取#C(#4876FF)飞舞羽翼#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1241)						1			
6140	6150	115	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】飞舞羽翼#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】飞舞羽翼#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)飞舞羽翼#n	3	0	10614001	1241	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U飞舞的羽翼#n	     #C(#EE0000)115级可接取#C(#4876FF)飞舞羽翼#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1241)						1			
6150	6160	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)漂泊#n	1	0	10615001	1242	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U漂泊的世界#n	     #C(#EE0000)115级可接取#C(#4876FF)漂泊#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1242)						1			
6160	6170	115	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)漂泊#n	2	0	10616001	1251	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U漂泊的世界#n	     #C(#EE0000)115级可接取#C(#4876FF)漂泊#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1251)						1			
6170	6180	115	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】漂泊#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)漂泊#n	3	0	10617001	1242	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U漂泊的世界#n	     #C(#EE0000)115级可接取#C(#4876FF)漂泊#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1242)						1			
6180	6190	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不再念想#n	1	0	10618001	1242	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不再念想#n	     #C(#EE0000)115级可接取#C(#4876FF)不再念想#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1242)						1			
6190	6200	115	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不再念想#n	2	0	10619001	1252	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不再念想#n	     #C(#EE0000)115级可接取#C(#4876FF)不再念想#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1252)						1			
6200	6210	115	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】不再念想#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不再念想#n	3	0	10620001	1240	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不再念想#n	     #C(#EE0000)115级可接取#C(#4876FF)不再念想#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1240)						1			
6210	6220	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)还活着#n	1	0	10621001	1240	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U原来还活着#n	     #C(#EE0000)115级可接取#C(#4876FF)还活着#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1240)						1			
6220	6230	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)还活着#n	2	0	10622001	1240	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U原来还活着#n	     #C(#EE0000)115级可接取#C(#4876FF)还活着#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1240)						1			
6230	6240	115	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【115级】还活着#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)还活着#n	3	0	10623001	1241	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U原来还活着#n	     #C(#EE0000)115级可接取#C(#4876FF)还活着#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1241)						1			
6240	6250	115	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的篇章#n	1	0	10624001	1241	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U新的篇章#n	     #C(#EE0000)120级可接取#C(#4876FF)新的篇章#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1241)						1			
6250	6260	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的篇章#n	2	0	10625001	1241	21	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U新的篇章#n	     #C(#EE0000)120级可接取#C(#4876FF)新的篇章#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,21,1241)						1			
6260	6270	120	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的篇章#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的篇章#n	3	0	10626001	2000	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U新的篇章#n	     #C(#EE0000)120级可接取#C(#4876FF)新的篇章#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2000)						1			
6270	6280	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)我要力量#n	1	0	10627001	2000	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U力量的源泉#n	     #C(#EE0000)120级可接取#C(#4876FF)我要力量#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2000)						1			
6280	6290	120	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)我要力量#n	2	0	10628001	2006	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U力量的源泉#n	     #C(#EE0000)120级可接取#C(#4876FF)我要力量#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2006)						1			
6290	6300	120	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】我要力量#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)我要力量#n	3	0	10629001	2001	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U力量的源泉#n	     #C(#EE0000)120级可接取#C(#4876FF)我要力量#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2001)						1			
6300	6310	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的挑战#n	1	0	10630001	2001	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U迎来新的挑战#n	     #C(#EE0000)120级可接取#C(#4876FF)新的挑战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2001)						1			
6310	6320	120	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的挑战#n	2	0	10631001	2007	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U迎来新的挑战#n	     #C(#EE0000)120级可接取#C(#4876FF)新的挑战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2007)						1			
6320	6330	120	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】新的挑战#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)新的挑战#n	3	0	10632001	2002	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U迎来新的挑战#n	     #C(#EE0000)120级可接取#C(#4876FF)新的挑战#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2002)						1			
6330	6340	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)渴望阳光#n	1	0	10633001	2002	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U渴望阳光#n	     #C(#EE0000)120级可接取#C(#4876FF)渴望阳光#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2002)						1			
6340	6350	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)渴望阳光#n	2	0	10634001	2002	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U渴望阳光#n	     #C(#EE0000)120级可接取#C(#4876FF)渴望阳光#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2002)						1			
6350	6360	120	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】渴望阳光#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)渴望阳光#n	3	0	10635001	2003	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U渴望阳光#n	     #C(#EE0000)120级可接取#C(#4876FF)渴望阳光#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2003)						1			
6360	6370	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不朽战役#n	1	0	10636001	2003	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不朽的战役#n	     #C(#EE0000)120级可接取#C(#4876FF)不朽战役#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2003)						1			
6370	6380	120	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不朽战役#n	2	0	10637001	2008	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不朽的战役#n	     #C(#EE0000)120级可接取#C(#4876FF)不朽战役#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2008)						1			
6380	6390	120	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【120级】不朽战役#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)不朽战役#n	3	0	10638001	2004	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U不朽的战役#n	     #C(#EE0000)120级可接取#C(#4876FF)不朽战役#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2004)						1			
6390	6400	120	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风雪归人#n	2	0	10639001	2004	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风雪夜归人#n	     #C(#EE0000)125级可接取#C(#4876FF)风雪归人#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2004)						1			
6400	6410	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风雪归人#n	2	0	10640001	2004	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风雪夜归人#n	     #C(#EE0000)125级可接取#C(#4876FF)风雪归人#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2004)						1			
6410	6420	125	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】风雪归人#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)风雪归人#n	3	0	10641001	2005	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U风雪夜归人#n	     #C(#EE0000)125级可接取#C(#4876FF)风雪归人#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2005)						1			
6420	6430	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦幻旅途#n	1	0	10642001	2005	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦幻旅途#n	     #C(#EE0000)125级可接取#C(#4876FF)梦幻旅途#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2005)						1			
6430	6440	125	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦幻旅途#n	2	0	10643001	2009	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦幻旅途#n	     #C(#EE0000)125级可接取#C(#4876FF)梦幻旅途#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2009)						1			
6440	6450	125	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】梦幻旅途#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)梦幻旅途#n	3	0	10644001	2005	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U梦幻旅途#n	     #C(#EE0000)125级可接取#C(#4876FF)梦幻旅途#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2005)						1			
6450	6460	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)战争噩梦#n	1	0	10645001	2000	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U战争噩梦#n	     #C(#EE0000)125级可接取#C(#4876FF)战争噩梦#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2000)						1			
6460	6470	125	0	8888	10888	0		0		战斗		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)战争噩梦#n	2	0	10646001	2010	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U战争噩梦#n	     #C(#EE0000)125级可接取#C(#4876FF)战争噩梦#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2010)						1			
6470	6480	125	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】战争噩梦#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)战争噩梦#n	3	0	10647001	2000	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U战争噩梦#n	     #C(#EE0000)125级可接取#C(#4876FF)战争噩梦#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2000)						1			
6480	6490	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)休憩#n	1	0	10648001	2000	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U稍作休整#n	     #C(#EE0000)125级可接取#C(#4876FF)休憩#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2000)						1			
6490	6500	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#n（未完成）	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)休憩#n	2	0	10649001	2001	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U稍作休整#n	     #C(#EE0000)125级可接取#C(#4876FF)休憩#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2001)						1			
6500	6510	125	1	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#C(#00EE00)(已完成)#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】休憩#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)休憩#n	3	0	10650001	2001	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U稍作休整#n	     #C(#EE0000)125级可接取#C(#4876FF)休憩#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2001)						1			
6510	6520	125	0	8888	10888	0		0		无条件		#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】踏上杀路#C(#00EE00)（可接）#n	#C(#ffffff)#I(ChatIcon_Zhu,16,16,#C(#FFFF00)完成任务可获得丰富的经验奖励) #C(#EE7600)【125级】踏上杀路#C(#EE0000)（未满足）#n	#U[主]#C(#EE9A00)踏上杀路#n	1	0	10651001	2002	22	#S(12)#C(#FFFFFF)     #C(#FFFF00)#U踏上杀路#n	     #C(#EE0000)125级可接取#C(#4876FF)踏上杀路#H#n     #C(#EE0000)挑战恶魔深渊获得经验#n	#K(npc,22,2002)						1			
