worldLevel	wave	startDate	endDate	itemData	specialItemPreview
114	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
114	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
114	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
114	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
114	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
114	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
114	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
114	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
115	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
115	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
115	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
115	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
115	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
115	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
115	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
115	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
115	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
115	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
115	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
115	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
115	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
115	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
115	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
115	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
115	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
115	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
115	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
115	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
115	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
115	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
115	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
115	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
115	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
115	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
115	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
115	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
115	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
115	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
115	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
115	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
115	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
115	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
115	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
115	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
115	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
115	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
115	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(58,59,68,77)	(55,68,72,73,74,82)
115	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(61,69,67,75)	(55,68,72,73,74,82)
115	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(58,63,68,77)	(55,68,72,73,74,82)
115	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(56,62,67,83)	(55,68,72,73,74,82)
115	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(55,63,64,83)	(55,68,72,73,74,82)
115	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(57,59,67,72)	(55,68,72,73,74,82)
115	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(56,71,81,83)	(55,68,72,73,74,82)
115	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(57,63,78,75)	(55,68,72,73,74,82)
115	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(61,71,65,76)	(55,68,72,73,74,82)
115	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(61,70,80,74)	(55,68,72,73,74,82)
115	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(58,60,81,84)	(55,68,72,73,74,82)
115	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(58,60,68,73)	(55,68,72,73,74,82)
115	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(58,60,80,77)	(55,68,72,73,74,82)
115	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(55,59,64,83)	(55,68,72,73,74,82)
115	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(56,70,64,77)	(55,68,72,73,74,82)
115	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(57,70,64,83)	(55,68,72,73,74,82)
115	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(58,63,82,84)	(55,68,72,73,74,82)
115	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(57,62,68,85)	(55,68,72,73,74,82)
115	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(56,69,67,74)	(55,68,72,73,74,82)
115	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(61,69,82,77)	(55,68,72,73,74,82)
115	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(55,63,66,83)	(55,68,72,73,74,82)
115	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(57,63,66,77)	(55,68,72,73,74,82)
115	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(55,69,79,84)	(55,68,72,73,74,82)
115	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(58,62,64,83)	(55,68,72,73,74,82)
115	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(55,63,65,77)	(55,68,72,73,74,82)
115	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(55,70,66,73)	(55,68,72,73,74,82)
115	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(61,62,65,84)	(55,68,72,73,74,82)
115	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(57,59,68,72)	(55,68,72,73,74,82)
115	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(55,71,80,72)	(55,68,72,73,74,82)
115	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(55,62,80,74)	(55,68,72,73,74,82)
115	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(56,59,67,77)	(55,68,72,73,74,82)
115	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(57,63,65,77)	(55,68,72,73,74,82)
115	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(57,69,65,74)	(55,68,72,73,74,82)
115	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(58,60,80,76)	(55,68,72,73,74,82)
115	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(56,69,68,73)	(55,68,72,73,74,82)
115	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(61,60,68,77)	(55,68,72,73,74,82)
115	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(56,62,82,76)	(55,68,72,73,74,82)
115	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(55,62,78,83)	(55,68,72,73,74,82)
115	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(55,60,64,83)	(55,68,72,73,74,82)
115	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(61,69,64,72)	(55,68,72,73,74,82)
115	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(56,71,80,73)	(55,68,72,73,74,82)
115	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(55,71,68,73)	(55,68,72,73,74,82)
115	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(55,60,65,85)	(55,68,72,73,74,82)
115	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
115	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
115	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
115	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
115	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
115	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
115	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
115	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
116	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
116	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
116	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
116	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
116	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
116	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
116	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
116	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
116	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
116	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
116	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
116	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
116	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
116	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
116	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
116	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
116	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
116	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
116	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
116	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
116	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
116	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
116	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
116	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
116	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
116	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
116	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
116	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
116	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
116	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
116	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
116	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
116	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
116	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
116	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
116	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
116	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
116	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
116	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(58,59,68,77)	(55,68,72,73,74,82)
116	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(61,69,67,75)	(55,68,72,73,74,82)
116	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(58,63,68,77)	(55,68,72,73,74,82)
116	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(56,62,67,83)	(55,68,72,73,74,82)
116	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(55,63,64,83)	(55,68,72,73,74,82)
116	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(57,59,67,72)	(55,68,72,73,74,82)
116	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(56,71,81,83)	(55,68,72,73,74,82)
116	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(57,63,78,75)	(55,68,72,73,74,82)
116	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(61,71,65,76)	(55,68,72,73,74,82)
116	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(61,70,80,74)	(55,68,72,73,74,82)
116	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(58,60,81,84)	(55,68,72,73,74,82)
116	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(58,60,68,73)	(55,68,72,73,74,82)
116	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(58,60,80,77)	(55,68,72,73,74,82)
116	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(55,59,64,83)	(55,68,72,73,74,82)
116	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(56,70,64,77)	(55,68,72,73,74,82)
116	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(57,70,64,83)	(55,68,72,73,74,82)
116	55	(2015,9,2,14,30,0)	(2015,9,2,15,30,0)	(58,63,82,84)	(55,68,72,73,74,82)
116	56	(2015,9,2,15,30,0)	(2015,9,2,16,30,0)	(57,62,68,85)	(55,68,72,73,74,82)
116	57	(2015,9,2,16,30,0)	(2015,9,2,17,30,0)	(56,69,67,74)	(55,68,72,73,74,82)
116	58	(2015,9,2,17,30,0)	(2015,9,2,18,00,0)	(61,69,82,77)	(55,68,72,73,74,82)
116	59	(2015,9,2,18,00,0)	(2015,9,2,18,30,0)	(55,63,66,83)	(55,68,72,73,74,82)
116	60	(2015,9,2,18,30,0)	(2015,9,2,19,00,0)	(57,63,66,77)	(55,68,72,73,74,82)
116	61	(2015,9,2,19,00,0)	(2015,9,2,19,30,0)	(55,69,79,84)	(55,68,72,73,74,82)
116	62	(2015,9,2,19,30,0)	(2015,9,2,19,50,0)	(58,62,64,83)	(55,68,72,73,74,82)
116	63	(2015,9,2,19,50,0)	(2015,9,2,20,30,0)	(55,63,65,77)	(55,68,72,73,74,82)
116	64	(2015,9,2,20,30,0)	(2015,9,2,21,00,0)	(55,70,66,73)	(55,68,72,73,74,82)
116	65	(2015,9,2,21,00,0)	(2015,9,2,22,00,0)	(61,62,65,84)	(55,68,72,73,74,82)
116	66	(2015,9,2,22,00,0)	(2015,9,2,22,30,0)	(57,59,68,72)	(55,68,72,73,74,82)
116	67	(2015,9,2,22,30,0)	(2015,9,2,23,30,0)	(55,71,80,72)	(55,68,72,73,74,82)
116	68	(2015,9,3,10,30,0)	(2015,9,3,13,30,0)	(55,62,80,74)	(55,68,72,73,74,82)
116	69	(2015,9,3,13,30,0)	(2015,9,3,16,30,0)	(56,59,67,77)	(55,68,72,73,74,82)
116	70	(2015,9,3,16,30,0)	(2015,9,3,18,30,0)	(57,63,65,77)	(55,68,72,73,74,82)
116	71	(2015,9,3,18,30,0)	(2015,9,3,19,00,0)	(57,69,65,74)	(55,68,72,73,74,82)
116	72	(2015,9,3,19,00,0)	(2015,9,3,19,30,0)	(58,60,80,76)	(55,68,72,73,74,82)
116	73	(2015,9,3,19,30,0)	(2015,9,3,19,50,0)	(56,69,68,73)	(55,68,72,73,74,82)
116	74	(2015,9,3,19,50,0)	(2015,9,3,20,30,0)	(61,60,68,77)	(55,68,72,73,74,82)
116	75	(2015,9,3,20,30,0)	(2015,9,3,21,00,0)	(56,62,82,76)	(55,68,72,73,74,82)
116	76	(2015,9,3,21,00,0)	(2015,9,3,22,00,0)	(55,62,78,83)	(55,68,72,73,74,82)
116	77	(2015,9,3,22,00,0)	(2015,9,3,22,30,0)	(55,60,64,83)	(55,68,72,73,74,82)
116	78	(2015,9,3,22,30,0)	(2015,9,3,23,30,0)	(61,69,64,72)	(55,68,72,73,74,82)
116	79	(2015,9,4,10,30,0)	(2015,9,4,13,30,0)	(56,71,80,73)	(55,68,72,73,74,82)
116	80	(2015,9,4,13,30,0)	(2015,9,4,16,30,0)	(55,71,68,73)	(55,68,72,73,74,82)
116	81	(2015,9,4,16,30,0)	(2015,9,4,18,30,0)	(55,60,65,85)	(55,68,72,73,74,82)
116	82	(2015,9,4,18,30,0)	(2015,9,4,19,00,0)	(61,70,78,73)	(55,68,72,73,74,82)
116	83	(2015,9,4,19,00,0)	(2015,9,4,19,30,0)	(58,71,82,76)	(55,68,72,73,74,82)
116	84	(2015,9,4,19,30,0)	(2015,9,4,19,50,0)	(55,69,79,77)	(55,68,72,73,74,82)
116	85	(2015,9,4,19,50,0)	(2015,9,4,20,30,0)	(61,69,81,74)	(55,68,72,73,74,82)
116	86	(2015,9,4,20,30,0)	(2015,9,4,21,00,0)	(61,70,79,74)	(55,68,72,73,74,82)
116	87	(2015,9,4,21,00,0)	(2015,9,4,22,00,0)	(58,69,78,85)	(55,68,72,73,74,82)
116	88	(2015,9,4,22,00,0)	(2015,9,4,22,30,0)	(58,63,67,84)	(55,68,72,73,74,82)
116	89	(2015,9,4,22,30,0)	(2015,9,4,23,30,0)	(61,69,64,76)	(55,68,72,73,74,82)
117	1	(2015,8,29,10,30,0)	(2015,8,29,13,30,0)	(58,71,64,74)	(55,68,72,73,74,82)
117	2	(2015,8,29,13,30,0)	(2015,8,29,16,30,0)	(58,60,64,74)	(55,68,72,73,74,82)
117	3	(2015,8,29,16,30,0)	(2015,8,29,18,30,0)	(58,69,80,83)	(55,68,72,73,74,82)
117	4	(2015,8,29,18,30,0)	(2015,8,29,19,00,0)	(57,63,67,73)	(55,68,72,73,74,82)
117	5	(2015,8,29,19,00,0)	(2015,8,29,19,30,0)	(56,62,68,74)	(55,68,72,73,74,82)
117	6	(2015,8,29,19,30,0)	(2015,8,29,19,50,0)	(58,69,64,76)	(55,68,72,73,74,82)
117	7	(2015,8,29,19,50,0)	(2015,8,29,20,30,0)	(57,63,80,74)	(55,68,72,73,74,82)
117	8	(2015,8,29,20,30,0)	(2015,8,29,21,00,0)	(55,60,79,84)	(55,68,72,73,74,82)
117	9	(2015,8,29,21,00,0)	(2015,8,29,22,00,0)	(61,59,78,74)	(55,68,72,73,74,82)
117	10	(2015,8,29,22,00,0)	(2015,8,29,22,30,0)	(57,71,82,74)	(55,68,72,73,74,82)
117	11	(2015,8,29,22,30,0)	(2015,8,29,23,30,0)	(57,62,79,83)	(55,68,72,73,74,82)
117	12	(2015,8,30,10,30,0)	(2015,8,30,13,30,0)	(61,63,79,75)	(55,68,72,73,74,82)
117	13	(2015,8,30,13,30,0)	(2015,8,30,16,30,0)	(55,63,79,84)	(55,68,72,73,74,82)
117	14	(2015,8,30,16,30,0)	(2015,8,30,18,30,0)	(57,70,66,73)	(55,68,72,73,74,82)
117	15	(2015,8,30,18,30,0)	(2015,8,30,19,00,0)	(56,59,64,76)	(55,68,72,73,74,82)
117	16	(2015,8,30,19,00,0)	(2015,8,30,19,30,0)	(61,71,67,85)	(55,68,72,73,74,82)
117	17	(2015,8,30,19,30,0)	(2015,8,30,19,50,0)	(57,69,81,73)	(55,68,72,73,74,82)
117	18	(2015,8,30,19,50,0)	(2015,8,30,20,30,0)	(56,60,64,72)	(55,68,72,73,74,82)
117	19	(2015,8,30,20,30,0)	(2015,8,30,21,00,0)	(58,71,78,85)	(55,68,72,73,74,82)
117	20	(2015,8,30,21,00,0)	(2015,8,30,22,00,0)	(55,60,68,83)	(55,68,72,73,74,82)
117	21	(2015,8,30,22,00,0)	(2015,8,30,22,30,0)	(57,69,81,73)	(55,68,72,73,74,82)
117	22	(2015,8,30,22,30,0)	(2015,8,30,23,30,0)	(61,69,65,75)	(55,68,72,73,74,82)
117	23	(2015,8,31,10,30,0)	(2015,8,31,13,30,0)	(58,59,66,76)	(55,68,72,73,74,82)
117	24	(2015,8,31,13,30,0)	(2015,8,31,16,30,0)	(61,60,67,72)	(55,68,72,73,74,82)
117	25	(2015,8,31,16,30,0)	(2015,8,31,18,30,0)	(61,62,80,85)	(55,68,72,73,74,82)
117	26	(2015,8,31,18,30,0)	(2015,8,31,19,00,0)	(57,69,64,75)	(55,68,72,73,74,82)
117	27	(2015,8,31,19,00,0)	(2015,8,31,19,30,0)	(56,60,82,73)	(55,68,72,73,74,82)
117	28	(2015,8,31,19,30,0)	(2015,8,31,19,50,0)	(55,63,65,84)	(55,68,72,73,74,82)
117	29	(2015,8,31,19,50,0)	(2015,8,31,20,30,0)	(58,63,78,76)	(55,68,72,73,74,82)
117	30	(2015,8,31,20,30,0)	(2015,8,31,21,00,0)	(57,60,81,76)	(55,68,72,73,74,82)
117	31	(2015,8,31,21,00,0)	(2015,8,31,22,00,0)	(61,60,66,84)	(55,68,72,73,74,82)
117	32	(2015,8,31,22,00,0)	(2015,8,31,22,30,0)	(57,60,65,85)	(55,68,72,73,74,82)
117	33	(2015,8,31,22,30,0)	(2015,8,31,23,30,0)	(61,63,81,84)	(55,68,72,73,74,82)
117	34	(2015,9,1,10,30,0)	(2015,9,1,11,30,0)	(57,59,78,72)	(55,68,72,73,74,82)
117	35	(2015,9,1,11,30,0)	(2015,9,1,12,30,0)	(56,60,68,74)	(55,68,72,73,74,82)
117	36	(2015,9,1,12,30,0)	(2015,9,1,13,30,0)	(58,59,67,73)	(55,68,72,73,74,82)
117	37	(2015,9,1,13,30,0)	(2015,9,1,14,30,0)	(58,71,81,73)	(55,68,72,73,74,82)
117	38	(2015,9,1,14,30,0)	(2015,9,1,15,30,0)	(58,63,78,84)	(55,68,72,73,74,82)
117	39	(2015,9,1,15,30,0)	(2015,9,1,16,30,0)	(58,59,68,77)	(55,68,72,73,74,82)
117	40	(2015,9,1,16,30,0)	(2015,9,1,17,30,0)	(61,69,67,75)	(55,68,72,73,74,82)
117	41	(2015,9,1,17,30,0)	(2015,9,1,18,00,0)	(58,63,68,77)	(55,68,72,73,74,82)
117	42	(2015,9,1,18,00,0)	(2015,9,1,18,30,0)	(56,62,67,83)	(55,68,72,73,74,82)
117	43	(2015,9,1,18,30,0)	(2015,9,1,19,00,0)	(55,63,64,83)	(55,68,72,73,74,82)
117	44	(2015,9,1,19,00,0)	(2015,9,1,19,30,0)	(57,59,67,72)	(55,68,72,73,74,82)
117	45	(2015,9,1,19,30,0)	(2015,9,1,19,50,0)	(56,71,81,83)	(55,68,72,73,74,82)
117	46	(2015,9,1,19,50,0)	(2015,9,1,20,30,0)	(57,63,78,75)	(55,68,72,73,74,82)
117	47	(2015,9,1,20,30,0)	(2015,9,1,21,00,0)	(61,71,65,76)	(55,68,72,73,74,82)
117	48	(2015,9,1,21,00,0)	(2015,9,1,22,00,0)	(61,70,80,74)	(55,68,72,73,74,82)
117	49	(2015,9,1,22,00,0)	(2015,9,1,22,30,0)	(58,60,81,84)	(55,68,72,73,74,82)
117	50	(2015,9,1,22,30,0)	(2015,9,1,23,30,0)	(58,60,68,73)	(55,68,72,73,74,82)
117	51	(2015,9,2,10,30,0)	(2015,9,2,11,30,0)	(58,60,80,77)	(55,68,72,73,74,82)
117	52	(2015,9,2,11,30,0)	(2015,9,2,12,30,0)	(55,59,64,83)	(55,68,72,73,74,82)
117	53	(2015,9,2,12,30,0)	(2015,9,2,13,30,0)	(56,70,64,77)	(55,68,72,73,74,82)
117	54	(2015,9,2,13,30,0)	(2015,9,2,14,30,0)	(57,70,64,83)	(55,68,72,73,74,82)
