rewardId	desc	needVIP	level	needZDL	needFill	bugCard	fillNum	cardNum	oneFlyNum	VIPNum	mountNumber	orangeHeroNum	needGemNum	needGemNumDay	TarotNum	TarotNumDay	mountLevel	singleFill	equipNum	TotalGem	totalTaro	MallWing	TotalFill	UnionTreNum	TotalRMB	PetNum	MarryCnt	RingLevel	HefuDay	WingTimes	TogWingTimes	PetTimes	TogPetTimes	needFeedTimes	unionGod	unionFill	petEvoTimes	totalPetTimes	upstartimes	totalUpstar	upordertimes	totalUpOrder	StarGirlLevel	totalStarGirlLevel	StarGirlStar	totalStarGirlStar	dragonLevel	totaldragonLevel	dragonEvo	totaldragonEvo	titleLevel	totaltitleLevel	maxNum	rewardItem	rewardItemShow	rewardTiLi	rewardTarot	rewardHero	bindRMB	money	UnbindRMB_S	Reputation	TaortHP	request	requestNum
1056	宠物培养500次	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1),(25828,500000)]	0	0	0	0	500000	0	0	0	培养次数：	2000
1057	宠物培养1000次	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1),(25828,2000000)]	0	0	0	0	2000000	0	0	0	培养次数：	2000
1058	宠物培养2000次	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2),(25828,5000000)]	0	0	0	0	5000000	0	0	0	培养次数：	2000
1059	每日累计<br>充500神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26145,1),(25831,1)]	[(26145,1),(25831,1)]	0	0	0	0	0	0	0	0	达标数量：	100000
1060	每日累计<br>充1000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,5),(25831,4)]	[(25642,5),(25829,20),(25828,500000),(25831,4)]	0	0	0	20	500000	0	0	0	达标数量：	100000
1061	每日累计<br>充2000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,10),(25831,5)]	[(25642,10),(25829,30),(25828,1000000),(25831,5)]	0	0	0	30	1000000	0	0	0	达标数量：	100000
1062	每日累计<br>充5000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,20),(25831,40)]	[(25642,20),(25829,50),(25828,2000000),(25831,40)]	0	0	0	50	2000000	0	0	0	达标数量：	100000
1063	每日累计<br>充10000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,30),(25831,50)]	[(25642,30),(25829,100),(25828,3000000),(25831,50)]	0	0	0	100	3000000	0	0	0	达标数量：	100000
1064	每日累计<br>充20000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,50),(25831,100)]	[(25642,50),(25829,200),(25828,5000000),(25831,100)]	0	0	0	200	5000000	0	0	0	达标数量：	100000
1065	每日累计<br>充50000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,150),(25831,300)]	[(25642,150),(25829,500),(25828,15000000),(25831,300)]	0	0	0	500	15000000	0	0	0	达标数量：	100000
1066	每日累计<br>充100000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,250),(25831,500)]	[(25642,250),(25829,1000),(25828,25000000),(25831,500)]	0	0	0	1000	25000000	0	0	0	达标数量：	100000
1067	4级宝石累计<br>购买10颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,5)]	[(25831,5),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	200
1068	4级宝石累计<br>购买20颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,5)]	[(25831,5),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
1069	4级宝石累计<br>购买30颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,5)]	[(25831,5),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
1070	4级宝石累计<br>购买50颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,10)]	[(25831,10),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标数量：	200
1071	4级宝石累计<br>购买70颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,10)]	[(25831,10),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	200
1072	4级宝石累计<br>购买100颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,25)]	[(25831,25),(25828,6000000)]	0	0	0	0	6000000	0	0	0	达标数量：	200
1073	4级宝石累计<br>购买200颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25831,25)]	[(25831,25),(25828,10000000)]	0	0	0	0	10000000	0	0	0	达标数量：	200
1074	累计高级占卜<br>5次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,5)]	[(26043,5),(25828,200000)]	0	0	0	0	200000	0	0	0	累计次数：	100
1075	累计高级占卜<br>10次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,5)]	[(26043,5),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
1076	累计高级占卜<br>15次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,5)]	[(26043,5),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
1077	累计高级占卜<br>25次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,10)]	[(26043,10),(25828,1000000)]	0	0	0	0	1000000	0	0	0	累计次数：	100
1078	累计高级占卜<br>35次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,10)]	[(26043,10),(25828,2000000)]	0	0	0	0	2000000	0	0	0	累计次数：	100
1079	累计高级占卜<br>50次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,25)]	[(26043,25),(25828,6000000)]	0	0	0	0	6000000	0	0	0	累计次数：	100
1080	累计高级占卜<br>100次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26043,25)]	[(26043,25),(25828,10000000)]	0	0	0	0	10000000	0	0	0	累计次数：	100
1081	开启铜宝箱个数<br>达到4<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,1),(26150,1)]	[(26149,1),(26150,1)]	0	0	0	0	0	0	0	0	达标个数：	4
1082	开启银宝箱个数<br>达到3<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,2),(26150,2)]	[(26149,2),(26150,2)]	0	0	0	0	0	0	0	0	达标个数：	3
1083	开启金宝箱个数<br>达到2<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(1,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,4),(26150,4)]	[(26149,4),(26150,4)]	0	0	0	0	0	0	0	0	达标个数：	2
1084	每日购买4级宝石100个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	300
1085	每日购买4级宝石200个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	300
1086	每日购买4级宝石300个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	300
1087	每日高级占卜50次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	150
1088	每日高级占卜100次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	150
1089	每日高级占卜150次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	150
1090	全服每日累计<br>消费10,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
1091	全服每日累计<br>消费20,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
1092	全服每日累计<br>消费30,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
1093	全服每日累计<br>消费40,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
1094	全服每日累计<br>消费60,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
1095	全服每日累计<br>消费80,000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
1096	全服累计结婚45对<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,10),(26369,4)]	[(26344,10),(26369,4),(25828,500000)]	0	0	0	0	500000	0	0	0	达标对数：	180
1097	全服累计结婚90对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,20),(26342,4),(26369,4)]	[(26344,20),(26342,4),(26369,4),(25828,750000)]	0	0	0	0	750000	0	0	0	达标对数：	180
1098	全服累计结婚120对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,20),(26342,6),(26369,4)]	[(26344,20),(26342,6),(26369,4),(25828,750000)]	0	0	0	0	750000	0	0	0	达标对数：	180
1099	全服累计结婚150对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,30),(26342,8),(26369,4)]	[(26344,30),(26342,8),(26369,4),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标对数：	180
1100	全服累计结婚180对<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26344,30),(26342,10),(26369,4)]	[(26344,30),(26342,10),(26369,4),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标对数：	180
2000	单笔购买<br>500神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25636,2)]	[(25636,2),(25828,50000)]	0	0	0	0	50000	0	0	0		
2001	单笔购买<br>1000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25637,2)]	[(25637,2),(25828,100000)]	0	0	0	0	100000	0	0	0		
2002	单笔购买<br>2000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25638,3),(25832,1)]	[(25638,3),(25832,1),(25828,200000)]	0	0	0	0	200000	0	0	0		
2003	单笔购买<br>4000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,3),(25832,2),(25600,1)]	[(25639,3),(25832,2),(25600,1),(25828,400000)]	0	0	0	0	400000	0	0	0		
2004	单笔购买<br>10000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,6),(25832,4),(25600,3)]	[(25639,6),(25832,4),(25600,3),(25828,1000000)]	0	0	0	0	1000000	0	0	0		
2005	单笔购买<br>30000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25832,8),(25600,8),(25640,8),(26152,1)]	[(25832,8),(25600,8),(25640,8),(26152,1),(25828,3000000)]	0	0	0	0	3000000	0	0	0		
2006	单笔购买<br>50000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25832,10),(25600,10),(25640,10),(26152,5)]	[(25832,10),(25600,10),(25640,10),(26152,5),(25828,5000000)]	0	0	0	0	5000000	0	0	0		
2007	单笔购买<br>359神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25636,1)]	[(25636,1),(25828,35000)]	0	0	0	0	35000	0	0	0		
2008	单笔购买<br>699神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25637,1)]	[(25637,1),(25828,70000)]	0	0	0	0	70000	0	0	0		
2009	单笔购买<br>1399神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25638,1),(25832,1)]	[(25638,1),(25832,1),(25828,150000)]	0	0	0	0	150000	0	0	0		
2010	单笔购买<br>2799神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,2),(25832,1),(25600,1)]	[(25639,2),(25832,1),(25600,1),(25828,300000)]	0	0	0	0	300000	0	0	0		
2011	单笔购买<br>6999神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,4),(25832,3),(25600,2)]	[(25639,4),(25832,3),(25600,2),(25828,700000)]	0	0	0	0	700000	0	0	0		
2012	单笔购买<br>299神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25636,1)]	[(25636,1),(25828,30000)]	0	0	0	0	30000	0	0	0		
2013	单笔购买<br>599神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25637,1)]	[(25637,1),(25828,60000)]	0	0	0	0	60000	0	0	0		
2014	单笔购买<br>1799神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25638,2),(25832,1)]	[(25638,2),(25832,1),(25828,200000)]	0	0	0	0	200000	0	0	0		
2015	单笔购买<br>2999神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,2),(25832,2),(25600,1)]	[(25639,2),(25832,2),(25600,1),(25828,330000)]	0	0	0	0	330000	0	0	0		
2016	单笔购买<br>300神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25636,1)]	[(25636,1),(25828,30000)]	0	0	0	0	30000	0	0	0		
2017	单笔购买<br>360神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25636,1)]	[(25636,1),(25828,30000)]	0	0	0	0	30000	0	0	0		
2018	单笔购买<br>1800神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25638,2),(25832,1)]	[(25638,2),(25832,1),(25828,200000)]	0	0	0	0	200000	0	0	0		
2019	单笔购买<br>3600神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,2),(25832,2),(25600,1)]	[(25639,2),(25832,2),(25600,1),(25828,390000)]	0	0	0	0	390000	0	0	0		
2020	单笔购买<br>10800神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,7),(25832,4),(25600,3)]	[(25639,7),(25832,4),(25600,3),(25828,100000)]	0	0	0	0	1000000	0	0	0		
2021	单笔购买<br>18000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25640,5),(25832,5),(25600,5)]	[(25640,5),(25832,5),(25600,5),(25828,180000)]	0	0	0	0	1800000	0	0	0		
2022	单笔购买<br>28800神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25640,8),(25832,7),(25600,8),(26152,1)]	[(25640,8),(25832,7),(25600,8),(26152,1),(25828,2900000)]	0	0	0	0	2900000	0	0	0		
2023	单笔购买<br>36000神石<br>可领取	0	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25640,9),(25832,9),(25600,9),(26152,2)]	[(25640,9),(25832,9),(25600,9),(26152,2),(25828,3600000)]	0	0	0	0	3600000	0	0	0		
